Sample,X,Y,Z
344,-0.062,-0.090,0.867
345,-0.051,-0.078,0.809
346,0.027,0.059,0.887
347,0.113,0.121,1.035
348,0.070,0.090,1.035
349,-0.027,-0.012,1.027
350,-0.086,-0.098,1.051
351,-0.008,-0.051,1.055
352,0.070,0.012,1.094
353,0.031,-0.016,1.160
354,-0.035,-0.133,1.172
355,-0.012,-0.156,1.117
356,0.023,-0.098,1.113
357,0.043,-0.039,1.215
358,-0.027,-0.082,1.148
359,-0.031,-0.156,1.066
360,0.023,-0.125,1.070
361,0.062,-0.059,1.113
362,0.059,-0.012,1.070
363,-0.031,-0.035,0.996
364,-0.062,-0.055,0.973
365,-0.004,-0.016,0.969
366,0.094,0.020,0.926
367,0.055,0.031,0.883
368,-0.062,0.031,0.875
369,-0.098,0.043,0.844
370,-0.012,0.047,0.820
371,0.102,0.047,0.805
372,0.055,0.043,0.793
373,-0.055,0.066,0.809
374,-0.082,0.059,0.824
375,0.004,0.047,0.824
376,0.074,0.043,0.828
377,0.027,0.039,0.863
378,-0.047,0.035,0.910
379,-0.059,0.031,0.934
380,0.008,-0.012,0.953
381,0.023,0.004,0.984
382,0.012,0.012,1.031
383,-0.031,-0.004,1.043
384,-0.031,-0.016,1.066
385,0.012,-0.016,1.102
386,0.027,-0.027,1.129
387,0.008,-0.035,1.121
388,-0.012,-0.043,1.125
389,-0.020,-0.039,1.133
390,0.016,-0.035,1.117
391,0.008,-0.031,1.109
392,-0.008,-0.031,1.105
393,-0.020,-0.023,1.109
394,-0.008,-0.016,1.074
395,0.004,-0.004,1.047
396,-0.004,0.004,1.027
397,-0.027,0.004,1.012
398,-0.012,0.020,0.984
399,0.012,0.020,0.953
400,0.012,0.016,0.949
401,-0.008,0.039,0.914
402,-0.027,0.035,0.898
403,-0.008,0.039,0.875
404,0.012,0.043,0.855
405,-0.008,0.035,0.848
406,-0.027,0.051,0.844
407,-0.012,0.047,0.855
408,-0.004,0.043,0.855
409,0.000,0.043,0.859
410,-0.004,0.043,0.875
411,-0.016,0.031,0.883
412,-0.004,0.031,0.906
413,0.012,0.023,0.922
414,0.008,0.020,0.953
415,0.004,0.004,0.984
416,0.000,-0.012,1.004
417,-0.004,-0.016,1.027
418,0.000,-0.020,1.047
419,-0.004,-0.039,1.066
420,0.008,-0.031,1.074
421,0.008,-0.047,1.074
422,0.000,-0.051,1.098
423,0.000,-0.047,1.113
424,0.008,-0.051,1.102
425,0.008,-0.047,1.102
426,0.008,-0.043,1.086
427,0.004,-0.035,1.082
428,0.000,-0.023,1.059
429,0.012,-0.020,1.031
430,0.004,-0.023,1.016
431,0.004,-0.020,0.996
432,0.004,-0.004,0.969
433,-0.008,0.008,0.957
434,0.000,0.004,0.934
435,0.000,0.004,0.926
436,0.004,0.004,0.898
437,0.012,0.008,0.875
438,0.004,0.012,0.867
439,-0.004,0.023,0.871
440,0.008,0.020,0.898
441,0.000,0.016,0.867
442,0.012,0.012,0.859
443,0.004,0.008,0.883
444,-0.004,0.012,0.902
445,0.004,0.004,0.898
446,-0.004,0.000,0.922
447,-0.008,0.000,0.938
448,0.000,0.000,0.965
449,0.004,-0.012,0.977
450,0.004,-0.008,0.988
451,0.004,-0.016,1.016
452,0.008,-0.020,1.027
453,0.016,-0.035,1.047
454,0.020,-0.043,1.047
455,0.012,-0.051,1.066
456,-0.008,-0.043,1.074
457,0.004,-0.047,1.090
458,0.000,-0.043,1.082
459,0.004,-0.043,1.074
460,0.012,-0.035,1.012
461,0.004,-0.020,1.039
462,0.004,-0.023,1.055
463,0.000,-0.016,1.031
464,-0.008,-0.016,1.020
465,0.004,-0.008,1.008
466,0.012,-0.004,0.977
467,0.008,0.004,0.961
468,0.000,0.008,0.941
469,-0.004,0.008,0.926
470,-0.008,0.008,0.914
471,0.000,0.016,0.902
472,-0.004,0.020,0.891
473,-0.004,0.020,0.883
474,-0.004,0.020,0.871
475,-0.012,0.023,0.883
476,-0.004,0.023,0.883
477,0.008,0.023,0.895
478,0.004,0.016,0.910
479,0.000,0.016,0.918
480,0.020,0.016,0.898
481,0.000,-0.008,0.957
482,0.008,0.004,0.965
483,0.000,-0.008,0.980
484,-0.008,-0.004,1.012
485,-0.012,-0.008,1.027
486,-0.004,-0.016,1.035
487,-0.004,-0.020,1.047
488,-0.004,-0.020,1.051
489,-0.008,-0.020,1.062
490,-0.008,-0.020,1.066
491,-0.004,-0.023,1.066
492,-0.004,-0.016,1.062
493,0.000,-0.016,1.070
494,0.012,-0.020,1.055
495,0.000,-0.016,1.051
496,-0.008,-0.008,1.047
497,-0.004,-0.004,1.027
498,0.004,-0.012,1.008
499,-0.004,-0.008,1.000
500,-0.023,-0.020,1.004
501,-0.027,0.012,0.961
502,0.000,0.004,0.961
503,0.012,0.004,0.938
504,0.004,0.012,0.922
505,0.000,0.008,0.914
506,-0.004,0.012,0.898
507,0.008,0.016,0.887
508,0.008,0.016,0.891
509,0.000,0.023,0.883
510,-0.004,0.023,0.895
511,-0.004,0.023,0.895
512,0.000,0.023,0.910
513,-0.008,0.016,0.922
514,-0.004,0.020,0.934
515,-0.004,0.008,0.961
516,0.004,0.004,0.969
517,0.004,0.008,0.988
518,0.008,0.000,1.000
519,0.004,-0.012,1.008
520,0.023,0.004,1.043
521,0.008,-0.020,1.043
522,0.000,-0.023,1.043
523,-0.004,-0.023,1.059
524,0.008,-0.027,1.055
525,-0.004,-0.031,1.059
526,0.000,-0.023,1.066
527,0.004,-0.027,1.055
528,-0.004,-0.023,1.047
529,-0.004,-0.020,1.035
530,-0.004,-0.012,1.035
531,0.012,-0.016,1.020
532,0.016,-0.008,1.000
533,0.004,-0.012,1.000
534,0.004,-0.008,0.977
535,0.008,0.000,0.961
536,0.016,-0.004,0.949
537,0.008,0.004,0.934
538,0.000,0.008,0.926
539,0.000,0.012,0.922
540,0.020,0.016,0.992
541,0.004,0.008,0.906
542,-0.004,0.012,0.906
543,0.000,0.012,0.906
544,0.004,0.012,0.906
545,0.004,0.012,0.910
546,0.004,0.016,0.922
547,0.004,0.012,0.934
548,0.000,0.008,0.941
549,0.008,0.004,0.953
550,0.004,-0.008,0.957
551,0.008,-0.004,0.969
552,0.000,-0.012,0.996
553,-0.004,-0.016,1.008
554,-0.004,-0.012,1.023
555,0.000,-0.023,1.027
556,0.000,-0.023,1.027
557,-0.008,-0.023,1.051
558,-0.012,-0.016,1.047
559,0.000,-0.023,1.047
560,0.023,-0.051,0.996
561,0.008,-0.031,1.039
562,0.000,-0.023,1.047
563,0.004,-0.020,1.039
564,0.004,-0.020,1.023
565,0.004,-0.016,1.016
566,0.000,-0.016,0.988
567,0.000,-0.012,0.988
568,-0.004,-0.004,0.973
569,-0.004,-0.004,0.961
570,-0.004,0.004,0.949
571,0.000,0.012,0.941
572,0.000,0.008,0.934
573,0.000,0.016,0.918
574,-0.004,0.012,0.914
575,0.004,0.012,0.910
576,0.004,0.012,0.914
577,0.000,0.012,0.918
578,-0.008,0.020,0.914
579,-0.004,0.020,0.934
580,-0.004,0.023,0.926
581,0.004,0.020,0.914
582,-0.012,0.008,0.945
583,-0.020,0.004,0.957
584,-0.004,0.004,0.969
585,0.000,-0.004,0.984
586,-0.012,-0.012,0.996
587,-0.008,-0.008,1.012
588,0.004,-0.016,1.012
589,0.012,-0.020,1.020
590,0.004,-0.008,1.020
591,-0.004,-0.016,1.031
592,-0.004,-0.012,1.035
593,0.008,-0.020,1.043
594,0.004,-0.020,1.031
595,-0.004,-0.020,1.051
596,-0.008,-0.012,1.039
597,0.000,-0.027,1.027
598,0.008,-0.016,1.020
599,0.000,-0.004,1.008
600,0.023,-0.020,1.012
601,0.004,0.000,0.992
602,0.004,0.004,0.977
603,0.000,0.008,0.965
604,0.004,0.012,0.957
605,0.000,0.008,0.945
606,-0.004,0.020,0.938
607,0.000,0.008,0.934
608,-0.004,0.016,0.918
609,-0.004,0.016,0.914
610,-0.004,0.012,0.934
611,-0.004,0.012,0.926
612,-0.004,0.008,0.926
613,0.000,0.004,0.938
614,0.000,0.008,0.938
615,0.004,0.008,0.949
616,-0.008,0.000,0.945
617,-0.004,-0.004,0.965
618,0.004,0.000,0.977
619,0.004,-0.004,0.980
620,0.008,-0.020,0.996
621,0.000,-0.008,1.004
622,0.004,-0.008,1.004
623,0.008,-0.016,1.016
624,0.008,-0.016,1.027
625,0.004,-0.023,1.016
626,0.000,-0.023,1.035
627,0.000,-0.020,1.027
628,0.000,-0.027,1.027
629,0.012,-0.016,1.020
630,0.004,-0.027,1.023
631,0.000,-0.020,1.016
632,0.008,-0.012,1.016
633,0.012,-0.012,1.004
634,0.008,0.000,0.988
635,0.000,-0.004,0.992
636,0.004,-0.004,0.984
637,0.000,0.000,0.977
638,0.004,0.000,0.961
639,0.008,0.008,0.949
640,0.016,-0.043,0.977
641,0.000,0.004,0.934
642,0.008,0.004,0.938
643,0.000,0.004,0.934
644,0.008,0.004,0.930
645,0.004,0.000,0.926
646,-0.004,0.004,0.926
647,-0.012,0.008,0.938
648,0.000,0.000,0.941
649,0.008,0.000,0.945
650,-0.004,-0.004,0.953
651,-0.008,0.000,0.969
652,-0.004,-0.004,0.980
653,0.008,-0.012,0.984
654,0.008,-0.016,0.980
655,-0.008,-0.012,1.000
656,-0.012,-0.008,1.008
657,0.004,-0.016,1.016
658,0.016,-0.012,1.020
659,0.000,-0.016,1.023
660,0.000,-0.020,1.027
661,0.000,-0.012,1.027
662,0.016,-0.016,1.027
663,0.000,-0.008,1.020
664,-0.012,-0.016,1.020
665,-0.008,-0.012,1.023
666,0.008,-0.012,1.000
667,0.004,-0.004,0.996
668,-0.008,-0.004,1.000
669,-0.016,0.000,1.000
670,0.004,-0.004,0.977
671,0.020,0.000,0.965
672,0.000,-0.004,0.957
673,-0.016,0.008,0.961
674,-0.004,0.008,0.953
675,0.000,0.004,0.941
676,0.000,0.004,0.945
677,-0.004,0.004,0.938
678,-0.008,0.012,0.938
679,0.000,0.008,0.934
680,0.000,-0.004,0.934
681,0.004,0.020,0.934
682,-0.004,0.004,0.945
683,0.008,0.008,0.957
684,-0.008,0.000,0.969
685,0.000,-0.004,0.977
686,-0.004,-0.004,0.961
687,-0.004,0.000,0.984
688,0.000,0.000,0.984
689,-0.008,-0.004,1.000
690,0.004,-0.004,1.004
691,0.004,-0.004,1.012
692,-0.008,-0.008,1.020
693,0.004,-0.012,1.016
694,0.000,-0.012,1.023
695,0.000,-0.008,1.023
696,-0.004,-0.008,1.020
697,0.000,-0.023,1.016
698,0.000,-0.016,1.012
699,0.000,-0.012,1.008
700,-0.016,-0.008,0.961
701,-0.004,-0.004,1.012
702,0.004,-0.004,0.988
703,0.004,-0.004,0.984
704,0.004,0.000,0.980
705,-0.008,-0.004,0.969
706,0.000,0.004,0.961
707,0.012,-0.004,0.949
708,0.004,0.004,0.953
