Sample,X,Y,Z
333,-0.078,0.086,1.113
334,0.008,-0.031,1.082
335,0.188,-0.102,1.008
336,0.031,0.051,1.039
337,-0.145,-0.004,1.254
338,-0.117,0.094,1.051
339,-0.152,-0.129,1.062
340,-0.039,0.043,1.062
341,-0.137,-0.113,1.234
342,-0.422,-0.094,1.066
343,-0.527,-0.332,0.965
344,-0.324,-0.273,0.996
345,-0.480,-0.418,1.051
346,-0.398,-0.273,1.043
347,-0.406,-0.531,0.898
348,-0.434,-0.555,0.910
349,-0.539,-0.605,0.930
350,-0.293,-0.586,0.887
351,-0.488,-0.625,0.781
352,-0.211,-0.621,0.914
353,-0.449,-0.465,0.676
354,-0.242,-0.500,0.926
355,-0.113,-0.457,0.766
356,-0.465,-0.465,0.895
357,-0.184,-0.508,0.738
358,-0.066,-0.352,0.711
359,-0.133,-0.160,1.012
360,-0.293,-0.121,0.961
361,-0.281,-0.250,0.930
362,-0.238,-0.387,0.781
363,-0.016,-0.234,0.941
364,-0.211,0.070,1.051
365,-0.309,0.102,1.188
366,-0.465,-0.117,0.883
367,-0.289,-0.219,1.039
368,-0.086,-0.184,0.977
369,-0.020,-0.012,1.145
370,-0.484,-0.008,1.254
371,-0.520,-0.020,1.082
372,-0.473,-0.434,0.938
373,-0.062,-0.395,1.098
374,-0.098,-0.426,1.152
375,-0.363,-0.105,1.016
376,-0.578,-0.301,1.094
377,-0.352,-0.453,1.043
378,-0.211,-0.699,0.992
379,-0.129,-0.586,0.945
380,-0.262,-0.516,0.965
381,-0.496,-0.355,1.047
382,-0.480,-0.438,0.852
383,-0.145,-0.648,0.789
384,0.020,-0.773,0.836
385,-0.188,-0.598,0.895
386,-0.504,-0.355,0.727
387,-0.504,-0.348,0.855
388,-0.332,-0.516,0.820
389,-0.039,-0.555,0.719
390,0.004,-0.402,0.727
391,-0.445,-0.297,0.996
392,-0.613,-0.195,0.879
393,-0.422,-0.297,0.730
394,-0.309,-0.238,0.781
395,-0.191,-0.168,1.113
396,-0.395,-0.098,0.945
397,-0.551,-0.121,0.961
398,-0.395,-0.102,0.891
399,-0.242,-0.203,1.148
400,-0.262,-0.168,1.121
401,-0.402,-0.270,1.137
402,-0.398,-0.348,0.969
403,-0.348,-0.250,1.090
404,-0.215,-0.160,1.180
405,-0.223,-0.289,1.184
406,-0.312,-0.391,1.027
407,-0.344,-0.543,1.059
408,-0.266,-0.398,1.008
409,-0.246,-0.430,1.180
410,-0.285,-0.320,1.008
411,-0.316,-0.547,1.039
412,-0.297,-0.516,0.871
413,-0.254,-0.555,0.969
414,-0.184,-0.406,0.906
415,-0.422,-0.402,0.949
416,-0.387,-0.426,0.832
417,-0.387,-0.547,0.758
418,-0.328,-0.438,0.812
419,-0.379,-0.422,0.855
420,-0.383,-0.281,0.793
421,-0.441,-0.336,0.816
422,-0.344,-0.348,0.730
423,-0.316,-0.344,0.766
424,-0.250,-0.238,0.867
425,-0.348,-0.172,0.906
426,-0.336,-0.207,0.848
427,-0.316,-0.227,0.863
428,-0.289,-0.160,0.891
429,-0.207,-0.145,1.035
430,-0.250,-0.105,0.992
431,-0.238,-0.195,1.031
432,-0.301,-0.219,0.980
433,-0.191,-0.227,1.129
434,-0.148,-0.203,1.105
435,-0.195,-0.203,1.141
436,-0.340,-0.262,1.141
437,-0.301,-0.328,1.105
438,-0.277,-0.402,1.070
439,-0.203,-0.348,1.156
440,-0.230,-0.363,1.109
441,-0.328,-0.309,1.059
442,-0.426,-0.359,1.062
443,-0.320,-0.395,1.035
444,-0.309,-0.484,0.973
445,-0.332,-0.434,0.969
446,-0.375,-0.406,0.949
447,-0.340,-0.367,0.879
448,-0.363,-0.305,0.859
449,-0.285,-0.371,0.926
450,-0.301,-0.402,0.812
451,-0.262,-0.406,0.809
452,-0.289,-0.262,0.734
453,-0.312,-0.211,0.887
454,-0.328,-0.207,0.840
455,-0.250,-0.359,0.762
456,-0.078,-0.367,0.742
457,-0.066,-0.238,0.859
458,-0.184,-0.035,0.906
459,-0.371,-0.109,0.969
460,-0.301,-0.297,0.883
461,-0.129,-0.469,0.844
462,-0.035,-0.305,0.918
463,-0.207,-0.098,1.121
464,-0.383,-0.023,1.125
465,-0.410,-0.258,1.012
466,-0.219,-0.434,0.992
467,-0.117,-0.422,1.078
468,-0.242,-0.230,1.156
469,-0.473,-0.141,1.203
470,-0.484,-0.273,1.105
471,-0.258,-0.480,1.051
472,0.004,-0.500,1.055
473,-0.023,-0.391,1.109
474,-0.125,-0.211,1.102
475,-0.188,-0.156,1.031
476,-0.117,-0.191,0.949
477,0.074,-0.207,0.980
478,0.191,-0.148,0.965
479,0.129,0.035,0.867
480,0.039,0.133,0.926
481,0.027,0.129,0.883
482,0.090,0.027,0.816
483,0.141,0.008,0.777
484,0.074,0.109,0.801
485,-0.031,0.211,0.848
486,-0.059,0.180,0.820
487,0.027,0.109,0.781
488,0.027,0.031,0.785
489,-0.027,0.078,0.852
490,-0.125,0.078,0.910
491,-0.066,0.016,0.914
492,0.031,-0.062,0.891
493,0.109,-0.113,0.922
494,0.027,-0.098,0.992
495,-0.051,-0.059,1.043
496,-0.035,-0.098,1.051
497,0.023,-0.148,1.059
498,0.043,-0.172,1.082
499,-0.016,-0.133,1.086
500,-0.066,-0.125,1.141
501,-0.055,-0.113,1.117
502,0.012,-0.125,1.078
503,0.000,-0.102,1.062
504,-0.059,-0.047,1.086
505,-0.051,-0.031,1.059
506,-0.016,-0.027,1.016
507,0.027,-0.039,0.992
508,0.031,-0.016,0.961
509,-0.016,0.008,0.953
510,-0.016,0.035,0.914
511,0.008,0.035,0.895
512,0.008,0.043,0.875
513,-0.004,0.074,0.867
514,-0.020,0.070,0.883
515,-0.004,0.055,0.855
516,0.004,0.035,0.832
517,-0.008,0.027,0.844
518,0.000,0.031,0.875
519,0.004,0.031,0.867
520,0.047,-0.027,0.918
521,0.020,-0.016,0.887
522,0.004,-0.016,0.910
523,0.012,-0.027,0.906
524,0.027,-0.031,0.949
525,0.016,-0.027,0.969
526,-0.004,-0.012,0.977
527,-0.012,-0.012,1.004
528,0.008,-0.004,1.020
529,0.031,-0.020,1.027
530,0.012,-0.004,1.035
531,0.000,-0.012,1.059
532,0.004,-0.008,1.059
533,0.004,-0.008,1.059
534,0.020,-0.008,1.062
535,0.008,-0.027,1.074
536,-0.004,-0.020,1.059
537,0.004,-0.020,1.043
538,0.008,-0.035,1.023
539,0.004,-0.020,1.016
540,0.004,-0.062,0.984
541,0.020,-0.008,0.980
542,0.016,-0.016,0.965
543,0.008,0.000,0.914
544,0.008,-0.004,0.910
545,0.020,0.008,0.895
546,0.020,0.008,0.891
547,0.012,0.016,0.859
548,0.004,0.012,0.855
549,0.012,0.016,0.855
550,0.008,0.027,0.863
551,0.012,0.012,0.875
552,0.008,0.008,0.875
553,0.020,0.000,0.891
554,0.016,-0.004,0.906
555,0.023,-0.012,0.926
556,0.023,-0.020,0.930
557,0.023,-0.027,0.961
558,0.023,-0.027,0.977
559,0.023,-0.035,0.992
560,0.031,-0.062,0.984
561,0.016,-0.047,1.035
562,0.008,-0.043,1.035
563,0.008,-0.051,1.039
564,0.000,-0.047,1.039
565,-0.004,-0.051,1.043
566,0.004,-0.047,1.043
567,0.008,-0.059,1.047
568,0.012,-0.043,1.027
569,0.008,-0.047,1.012
570,0.008,-0.055,1.008
571,0.004,-0.047,0.988
572,0.008,-0.059,0.973
573,0.012,-0.051,0.957
574,0.004,-0.039,0.957
575,0.000,-0.031,0.930
576,-0.008,-0.031,0.926
577,-0.012,-0.031,0.914
578,-0.004,-0.023,0.906
579,0.008,-0.027,0.902
580,0.000,-0.027,0.801
581,-0.020,-0.012,0.879
582,-0.004,-0.008,0.883
583,0.000,-0.008,0.898
584,0.016,-0.012,0.887
585,0.000,-0.023,0.883
586,-0.008,-0.020,0.902
587,0.000,-0.008,0.926
588,0.016,-0.023,0.934
589,0.012,-0.039,0.934
590,-0.008,-0.043,0.957
591,-0.004,-0.039,0.973
592,0.012,-0.047,0.988
593,0.008,-0.055,1.000
594,-0.012,-0.062,1.012
595,-0.016,-0.066,1.020
596,0.012,-0.055,1.031
597,0.016,-0.051,1.031
598,-0.004,-0.055,1.027
599,-0.008,-0.055,1.023
600,0.004,-0.078,1.016
601,-0.004,-0.039,1.016
602,0.004,-0.039,1.004
603,-0.012,-0.035,0.996
604,-0.012,-0.027,0.984
605,-0.016,-0.023,0.969
606,-0.004,-0.008,0.957
607,-0.004,-0.012,0.949
608,-0.012,-0.016,0.934
609,-0.016,-0.008,0.914
610,-0.008,0.000,0.914
611,-0.004,0.004,0.918
612,0.000,0.000,0.902
613,-0.012,0.008,0.898
614,-0.016,-0.004,0.898
615,-0.008,0.000,0.910
616,-0.008,-0.004,0.906
617,-0.012,-0.004,0.914
618,-0.016,-0.004,0.930
619,-0.012,-0.008,0.938
620,0.000,-0.020,0.984
621,0.000,-0.012,0.957
622,-0.004,-0.016,0.961
623,-0.008,-0.020,0.977
624,0.004,-0.016,0.977
625,0.012,-0.008,0.980
626,0.008,-0.020,1.000
627,0.004,-0.023,1.004
628,0.000,-0.020,1.004
629,-0.004,-0.023,1.012
