Sample,X,Y,Z
436,-0.586,-0.070,0.934
437,-0.430,0.039,0.977
438,-0.227,0.094,0.934
439,-0.215,0.020,0.996
440,-0.191,-0.047,1.031
441,-0.246,-0.117,0.895
442,-0.219,-0.074,0.934
443,-0.020,0.148,1.055
444,-0.031,0.004,1.039
445,-0.145,-0.027,0.941
446,-0.078,0.000,0.883
447,-0.121,0.008,1.027
448,0.156,0.094,0.926
449,0.020,-0.055,1.133
450,-0.238,-0.082,0.910
451,-0.309,-0.020,1.051
452,-0.332,0.133,0.965
453,-0.074,-0.008,0.977
454,-0.297,0.012,0.980
455,-0.414,-0.160,0.914
456,-0.516,0.062,1.027
457,-0.477,0.070,1.008
458,-0.297,-0.020,1.027
459,-0.418,-0.023,0.953
460,-0.445,-0.055,0.895
461,-0.484,0.082,1.031
462,-0.289,-0.020,1.051
463,-0.328,-0.039,0.914
464,-0.168,-0.055,0.996
465,-0.328,-0.023,0.977
466,-0.141,0.051,1.090
467,-0.195,-0.078,0.898
468,0.109,0.059,0.953
469,-0.109,-0.070,0.945
470,-0.113,0.125,1.016
471,-0.176,0.164,1.055
472,-0.051,-0.113,0.945
473,-0.059,0.008,0.973
474,-0.039,0.043,1.074
475,-0.184,-0.074,0.879
476,-0.270,0.070,0.969
477,-0.223,0.004,1.027
478,-0.367,-0.027,0.887
479,-0.148,0.090,0.992
480,-0.336,0.020,0.914
481,-0.438,0.047,1.020
482,-0.297,0.051,1.059
483,-0.598,-0.172,0.840
484,-0.234,-0.047,0.945
485,-0.246,0.102,0.965
486,-0.305,-0.008,1.008
487,-0.348,0.031,1.059
488,-0.375,-0.027,0.883
489,-0.242,-0.062,0.934
490,-0.211,0.121,1.086
491,-0.176,0.000,1.000
492,-0.125,-0.047,1.004
493,-0.094,-0.098,0.980
494,-0.035,0.004,0.938
495,-0.129,0.004,1.059
496,-0.137,0.004,0.973
497,-0.176,0.102,0.965
498,-0.113,0.031,1.074
499,-0.133,0.000,0.961
500,-0.141,0.094,1.023
501,-0.094,-0.055,0.957
502,-0.309,-0.090,0.934
503,-0.301,0.074,1.035
504,-0.387,0.023,0.934
505,-0.258,0.066,1.000
506,-0.375,-0.035,1.043
507,-0.551,-0.039,0.922
508,-0.422,-0.031,0.879
509,-0.344,-0.023,0.957
510,-0.320,-0.023,1.027
511,-0.332,0.039,0.926
512,-0.301,-0.016,1.031
513,-0.461,-0.074,0.953
514,-0.355,-0.020,0.926
515,-0.254,0.062,0.992
516,-0.238,0.121,0.969
517,-0.090,0.062,1.070
518,-0.160,-0.031,0.891
519,-0.254,-0.055,0.934
520,-0.125,0.047,1.004
521,-0.215,0.074,0.953
522,-0.102,0.082,0.992
523,-0.098,-0.090,1.051
524,-0.094,-0.062,1.020
525,-0.246,-0.148,0.930
526,-0.227,0.086,0.988
527,-0.242,-0.027,1.051
528,-0.238,-0.012,0.992
529,-0.211,-0.070,0.969
530,-0.375,0.039,0.992
531,-0.402,0.082,1.078
532,-0.457,0.062,1.016
533,-0.352,-0.035,0.898
534,-0.344,-0.047,0.996
535,-0.344,-0.047,0.996
536,-0.398,0.004,0.988
537,-0.238,-0.027,1.031
538,-0.344,-0.023,0.902
539,-0.328,-0.027,0.996
540,-0.398,-0.062,0.922
541,-0.336,0.012,0.961
542,-0.230,0.043,0.906
543,-0.262,0.020,0.996
544,-0.160,-0.008,0.930
545,-0.234,-0.008,0.992
546,-0.203,0.008,0.914
547,-0.102,0.020,1.000
548,-0.168,0.059,0.930
549,-0.137,0.066,1.000
550,-0.219,0.008,1.059
551,-0.121,-0.016,1.000
552,-0.098,-0.082,0.996
553,-0.125,-0.043,0.984
554,-0.164,-0.023,0.996
555,-0.316,-0.016,0.992
556,-0.320,-0.023,0.957
557,-0.328,0.023,1.012
558,-0.363,-0.004,1.004
559,-0.277,0.012,0.980
560,-0.305,0.020,1.012
561,-0.391,-0.051,0.977
562,-0.395,0.039,0.945
563,-0.344,0.000,0.965
564,-0.340,-0.020,0.973
565,-0.305,-0.008,0.973
566,-0.238,-0.051,0.977
567,-0.285,0.008,0.965
568,-0.129,0.008,0.996
569,-0.219,-0.039,1.004
570,-0.176,0.016,0.945
571,-0.113,-0.020,1.000
572,-0.172,-0.047,0.965
573,-0.105,0.051,0.988
574,-0.133,0.047,0.996
575,-0.184,-0.008,1.031
576,-0.246,0.062,0.980
577,-0.145,-0.039,0.930
578,-0.195,0.020,0.965
579,-0.336,0.051,1.059
580,-0.180,0.023,0.883
581,-0.215,0.012,0.977
582,-0.277,-0.035,1.035
583,-0.312,0.027,0.855
584,-0.227,-0.023,1.031
585,-0.223,0.027,0.957
586,-0.266,0.000,1.027
587,-0.293,-0.016,0.957
588,-0.289,0.078,0.918
589,-0.215,-0.027,1.051
590,-0.211,-0.047,0.945
591,-0.188,0.008,0.891
592,-0.191,0.027,1.059
593,-0.191,0.059,1.160
594,-0.312,-0.113,0.867
595,-0.340,0.020,0.945
596,-0.203,0.098,1.055
597,-0.074,0.070,1.031
598,-0.164,-0.102,0.957
599,-0.402,-0.051,0.922
600,-0.422,0.094,1.055
601,-0.152,0.129,0.840
602,-0.074,-0.105,1.070
603,-0.316,-0.102,0.914
604,-0.527,-0.066,0.988
605,-0.301,0.121,0.941
606,-0.059,0.172,1.000
607,-0.105,-0.059,1.047
608,-0.422,-0.176,0.934
609,-0.566,-0.047,0.957
610,-0.297,0.145,0.973
611,0.039,0.266,0.914
612,0.086,-0.031,1.180
613,-0.246,-0.195,0.938
614,-0.586,-0.273,1.051
615,-0.414,0.121,0.844
616,-0.020,0.277,0.832
617,0.148,0.098,1.184
618,-0.066,-0.031,0.996
619,-0.434,-0.305,0.988
620,-0.359,-0.133,0.961
621,-0.293,0.113,0.840
622,-0.121,0.145,0.984
623,-0.160,0.039,1.020
624,-0.238,-0.090,1.023
625,-0.316,-0.066,0.918
626,-0.312,0.051,1.051
627,-0.293,0.133,0.875
628,-0.250,0.012,1.051
629,-0.270,-0.074,0.996
630,-0.297,-0.098,0.980
631,-0.320,-0.004,0.992
632,-0.301,0.082,0.969
633,-0.301,0.031,0.977
634,-0.246,-0.043,1.012
635,-0.297,-0.055,0.961
636,-0.234,-0.004,0.992
637,-0.250,0.062,0.969
638,-0.312,0.051,0.980
639,-0.281,-0.016,0.969
640,-0.305,-0.004,1.000
641,-0.238,-0.031,1.008
642,-0.148,0.004,0.973
643,-0.199,0.000,0.973
644,-0.238,-0.027,0.984
645,-0.289,-0.051,0.965
646,-0.266,-0.031,0.996
647,-0.156,0.012,0.996
648,-0.203,0.035,0.992
649,-0.262,0.023,1.008
650,-0.156,-0.023,0.984
651,0.027,-0.062,0.980
652,0.125,-0.051,0.949
653,0.047,-0.051,0.961
654,-0.172,0.051,0.984
655,-0.164,0.094,0.973
656,0.074,0.020,1.066
657,0.250,-0.059,1.000
658,0.219,-0.062,0.996
659,-0.012,-0.020,0.980
660,-0.180,0.105,0.898
661,-0.094,0.039,0.953
662,0.012,0.008,0.980
663,0.020,0.020,1.020
