Sample,X,Y,Z
606,-0.324,0.121,0.855
607,-0.094,0.184,1.004
608,-0.141,-0.012,1.031
609,-0.434,-0.188,0.930
610,-0.578,-0.090,0.883
611,-0.355,0.121,1.008
612,-0.051,0.340,0.852
613,0.051,0.008,1.160
614,-0.184,-0.188,0.988
615,-0.547,-0.359,0.965
616,-0.363,0.008,0.996
617,-0.078,0.293,0.836
618,0.082,0.219,1.059
619,0.016,-0.020,1.199
620,-0.348,-0.309,0.973
621,-0.344,-0.277,1.016
622,-0.285,0.117,0.918
623,-0.156,0.195,1.008
624,-0.172,0.070,1.039
625,-0.148,-0.090,1.109
626,-0.324,-0.172,0.898
627,-0.328,0.027,1.094
628,-0.344,0.215,0.879
629,-0.309,0.000,1.055
630,-0.238,-0.043,0.961
631,-0.289,-0.184,0.977
632,-0.340,-0.012,0.949
633,-0.375,0.105,0.953
634,-0.359,0.055,0.949
635,-0.262,-0.016,0.957
636,-0.277,-0.059,0.945
637,-0.234,-0.023,0.957
638,-0.262,0.102,0.941
639,-0.312,0.078,0.945
640,-0.262,0.004,0.938
641,-0.281,-0.008,0.957
642,-0.227,-0.027,0.996
643,-0.152,0.039,0.945
644,-0.168,-0.008,0.965
645,-0.199,-0.016,0.953
646,-0.219,-0.055,0.977
647,-0.250,-0.051,0.996
648,-0.160,0.004,0.992
649,-0.180,0.047,1.023
650,-0.270,0.020,1.020
651,-0.164,-0.020,1.004
652,0.008,-0.074,0.992
653,0.066,-0.055,0.969
654,0.004,-0.027,0.992
655,-0.152,0.016,1.008
656,-0.148,0.082,1.012
657,0.039,0.016,1.066
658,0.199,-0.066,1.012
659,0.203,-0.051,1.000
660,0.027,-0.020,1.016
661,-0.133,0.035,0.934
662,-0.082,0.016,0.977
663,0.016,0.016,0.973
664,0.031,0.012,0.996
665,0.004,-0.016,1.027
666,-0.047,0.004,0.934
667,-0.035,-0.039,0.938
668,-0.012,-0.035,0.930
669,-0.023,0.004,0.918
670,-0.004,0.020,0.996
671,0.047,0.016,0.988
672,0.066,0.012,0.949
673,0.031,-0.012,0.953
674,-0.023,0.031,0.910
675,-0.039,0.055,0.957
676,0.012,0.027,0.965
677,0.020,0.004,0.961
678,-0.004,0.004,0.969
679,-0.039,0.004,0.977
680,-0.027,0.004,0.973
681,0.004,-0.023,0.980
682,0.012,-0.039,0.984
683,-0.020,-0.020,1.012
684,0.004,-0.027,1.016
685,0.020,-0.031,1.016
686,0.043,-0.016,1.012
687,0.039,-0.004,1.004
688,0.008,0.004,1.031
689,0.008,0.020,1.020
690,0.004,0.008,1.008
691,0.016,0.008,1.000
692,0.020,0.004,0.996
693,0.012,0.004,0.969
694,0.031,0.008,0.980
695,0.023,0.000,0.980
696,0.035,-0.016,0.969
697,0.047,-0.012,0.965
698,0.031,0.000,0.969
699,0.023,0.000,0.945
700,0.016,0.000,0.938
701,0.027,0.004,0.953
702,0.035,0.004,0.957
703,0.035,0.027,0.957
704,0.012,0.012,0.965
705,0.000,0.020,0.953
706,0.012,0.020,0.957
707,0.004,0.016,0.969
708,0.008,0.008,0.969
709,0.012,0.004,0.965
710,0.016,0.004,0.973
711,0.012,-0.008,0.980
712,0.008,-0.004,0.980
713,0.004,-0.020,0.988
714,0.004,-0.008,0.977
715,0.000,-0.008,0.984
716,0.000,0.000,0.988
717,0.000,0.000,0.996
718,0.000,-0.004,1.004
719,0.012,-0.016,1.004
720,0.000,-0.016,1.008
721,-0.004,-0.004,1.004
722,-0.004,-0.016,1.000
723,0.000,0.023,1.066
724,0.004,-0.004,0.988
725,0.000,0.004,1.016
726,-0.004,0.000,0.992
727,0.012,-0.004,0.980
728,0.008,-0.008,0.977
729,0.004,0.000,0.973
730,-0.004,0.004,0.973
731,0.004,0.000,0.965
732,0.004,0.000,0.961
733,-0.004,0.000,0.961
734,-0.004,0.016,0.957
735,0.000,0.004,0.953
736,0.000,0.000,0.953
737,-0.008,0.004,0.961
738,-0.020,0.004,0.969
739,-0.012,-0.004,0.961
740,-0.004,0.004,0.977
741,-0.008,0.000,0.973
742,-0.016,0.012,0.980
743,-0.016,-0.012,0.996
744,-0.004,-0.012,0.973
745,-0.004,-0.012,0.980
746,-0.020,-0.008,0.988
747,-0.031,-0.008,1.000
748,-0.016,-0.016,0.992
749,-0.008,-0.016,0.984
750,-0.016,-0.016,1.004
751,-0.023,-0.012,0.996
752,-0.016,-0.004,1.000
753,-0.004,-0.016,0.996
754,-0.004,-0.008,0.988
755,-0.012,-0.004,1.000
756,-0.020,-0.004,0.992
757,0.000,-0.012,1.000
758,0.000,0.000,0.988
759,-0.012,-0.008,1.000
760,-0.023,0.000,0.996
761,-0.012,0.000,0.988
762,0.000,-0.012,0.992
763,0.000,-0.008,0.988
764,-0.008,-0.004,0.980
765,-0.016,0.004,0.973
766,0.000,-0.004,0.977
767,0.035,0.031,0.980
768,-0.074,-0.051,0.871
769,0.016,0.027,1.031
770,-0.008,0.023,0.969
771,0.012,-0.031,0.973
772,0.000,-0.008,0.945
773,-0.016,0.027,0.969
774,-0.035,-0.027,0.934
775,0.008,0.020,0.973
776,0.016,-0.027,0.973
777,0.000,0.004,0.953
778,0.000,0.000,1.016
779,-0.004,-0.004,0.961
780,0.016,-0.012,0.984
781,0.004,0.004,0.984
782,0.000,-0.008,0.992
783,0.023,0.000,1.004
784,0.016,-0.012,1.012
785,0.000,-0.004,0.984
786,-0.004,0.004,1.000
787,0.012,0.004,0.992
788,0.016,-0.004,0.996
789,0.004,-0.004,0.992
790,0.008,0.000,1.000
791,0.012,0.000,0.992
792,0.020,0.004,0.996
793,0.008,-0.004,0.988
794,0.000,0.004,0.984
795,0.008,0.012,0.977
796,0.016,0.008,0.977
797,0.020,-0.004,0.969
798,0.000,0.000,0.969
799,-0.004,0.008,0.973
800,0.012,0.008,0.957
801,0.027,-0.012,0.969
802,0.012,0.000,0.973
803,0.004,0.043,0.961
804,-0.008,0.016,0.953
805,0.020,0.008,0.953
806,0.016,0.004,0.961
807,0.000,0.004,0.961
808,-0.004,0.000,0.961
809,0.004,0.008,0.953
810,0.008,0.000,0.957
811,0.012,-0.008,0.973
812,0.000,-0.004,0.969
813,-0.004,0.000,0.980
814,0.016,0.000,0.977
815,0.027,-0.004,0.984
816,0.012,0.000,0.988
817,0.000,-0.004,0.992
818,0.004,0.000,0.996
819,0.020,0.000,1.004
820,0.008,0.000,0.996
821,-0.004,-0.004,1.000
822,0.000,0.004,1.000
823,0.008,0.004,1.020
824,0.016,-0.008,1.000
825,0.008,-0.012,0.988
826,-0.004,-0.020,0.992
827,0.000,-0.016,0.988
828,0.008,-0.016,0.973
829,0.008,-0.008,0.980
830,0.000,0.000,0.977
831,-0.008,-0.004,0.977
832,-0.004,0.000,0.977
833,0.004,0.000,0.973
834,-0.004,0.004,0.961
835,0.004,0.004,0.965
836,0.000,0.000,0.973
