Sample,X,Y,Z
342,-0.137,0.117,0.949
343,0.004,0.148,1.020
344,0.039,0.195,0.895
345,0.180,0.422,1.062
346,-0.133,0.137,1.031
347,-0.059,0.090,1.078
348,-0.094,0.070,0.945
349,0.020,0.152,1.078
350,-0.016,0.363,1.031
351,0.199,0.406,1.164
352,0.184,0.359,0.988
353,0.016,0.238,1.035
354,-0.223,0.164,1.004
355,-0.188,0.207,1.004
356,0.086,0.191,1.043
357,0.332,0.355,0.902
358,0.191,0.336,0.969
359,-0.285,0.371,0.984
360,-0.406,0.465,0.977
361,0.117,0.176,1.031
362,0.348,0.074,0.859
363,0.305,0.285,1.016
364,-0.129,0.301,0.965
365,-0.348,0.434,0.938
366,-0.273,0.598,0.828
367,0.266,0.074,1.277
368,0.227,-0.043,0.730
369,0.102,0.051,0.977
370,-0.051,0.305,1.023
371,-0.305,0.457,0.789
372,-0.121,0.613,1.000
373,0.207,0.082,1.059
374,0.137,-0.164,0.777
375,0.070,-0.035,1.035
376,-0.098,-0.016,0.938
377,-0.145,0.012,0.949
378,0.023,-0.094,1.055
379,0.051,-0.410,0.832
380,0.238,-0.469,1.059
381,-0.055,-0.324,0.988
382,-0.133,-0.402,1.145
383,-0.156,-0.414,1.035
384,0.023,-0.617,0.949
385,0.215,-0.770,1.066
386,0.238,-0.629,1.156
387,0.020,-0.477,1.059
388,-0.301,-0.336,1.059
389,-0.234,-0.367,1.102
390,0.012,-0.613,1.000
391,0.203,-0.723,0.996
392,0.137,-0.633,0.887
393,-0.129,-0.418,1.051
394,-0.262,-0.141,0.875
395,-0.203,-0.039,0.883
396,0.043,-0.227,0.961
397,0.227,-0.297,0.910
398,0.242,-0.301,0.793
399,0.043,-0.023,0.863
400,-0.230,0.145,0.992
401,-0.160,0.312,0.797
402,0.094,0.023,0.996
403,0.156,0.035,0.832
404,0.090,0.031,1.000
405,-0.039,0.105,1.012
406,-0.160,0.000,0.879
407,-0.066,-0.062,1.004
408,0.004,-0.195,1.039
409,0.227,-0.156,1.020
410,0.082,-0.266,0.992
411,-0.012,-0.293,1.102
412,-0.203,-0.578,1.039
413,-0.082,-0.633,1.023
414,0.078,-0.586,1.008
415,0.035,-0.508,1.160
416,-0.070,-0.605,1.082
417,-0.109,-0.648,0.926
418,0.059,-0.660,1.066
419,0.105,-0.617,1.074
420,0.023,-0.473,1.102
421,-0.133,-0.477,0.984
422,-0.047,-0.441,0.914
423,0.082,-0.469,1.043
424,0.137,-0.324,0.883
425,0.023,-0.156,1.004
426,-0.328,-0.156,0.945
427,-0.070,-0.137,0.926
428,0.152,-0.336,0.812
429,0.238,-0.203,0.777
430,-0.035,-0.078,0.930
431,-0.219,0.066,0.859
432,-0.176,0.012,0.855
433,0.078,-0.023,0.836
434,0.238,-0.062,0.855
435,0.160,0.020,1.016
436,-0.223,-0.016,0.922
437,-0.168,-0.039,0.914
438,0.172,-0.145,1.035
439,0.344,-0.148,1.008
440,0.023,-0.113,1.031
441,-0.348,-0.016,1.082
442,-0.211,-0.121,1.152
443,0.129,-0.379,1.129
444,0.250,-0.535,1.023
445,0.020,-0.473,1.082
446,-0.281,-0.398,1.176
447,-0.172,-0.406,1.121
448,0.020,-0.363,1.031
449,0.160,-0.500,1.105
450,0.031,-0.582,1.051
451,-0.078,-0.590,1.070
452,-0.090,-0.520,0.930
453,0.094,-0.359,1.004
454,0.047,-0.340,1.020
455,-0.137,-0.227,0.906
456,-0.156,-0.242,0.961
457,0.016,-0.188,0.953
458,0.156,-0.223,0.887
459,0.027,-0.191,0.863
460,-0.035,-0.137,0.750
461,-0.090,-0.098,0.938
462,-0.043,0.117,0.812
463,0.121,-0.035,0.996
464,-0.043,-0.102,0.785
465,0.133,-0.051,0.816
466,0.078,-0.031,0.918
467,0.062,-0.078,0.918
468,-0.121,-0.125,0.926
469,0.035,-0.305,0.906
470,-0.113,-0.176,1.020
