Sample,X,Y,Z
520,0.008,0.012,0.934
521,0.004,-0.004,0.988
522,0.000,-0.004,0.977
523,-0.004,-0.004,0.977
524,-0.004,0.000,0.969
525,0.000,0.000,0.969
526,0.000,0.004,0.969
527,0.004,-0.004,0.965
528,-0.004,0.004,0.977
529,-0.008,0.008,0.977
530,0.000,0.008,0.973
531,0.004,0.004,0.973
532,-0.004,0.000,0.973
533,0.000,0.000,0.973
534,0.000,0.000,0.977
535,0.012,0.008,0.980
536,0.012,0.004,0.980
537,0.016,0.000,0.980
538,0.012,0.000,0.984
539,0.012,0.000,0.988
540,0.023,0.020,1.020
541,0.012,0.000,0.984
542,0.008,-0.004,0.977
543,0.000,0.000,0.984
544,0.008,-0.004,0.984
545,0.004,-0.004,0.977
546,0.012,-0.004,0.977
547,0.012,-0.008,0.977
548,0.004,-0.004,0.984
549,0.000,-0.004,0.984
550,0.000,-0.004,0.984
551,-0.004,-0.008,0.988
552,0.000,-0.004,0.988
553,-0.004,0.000,0.980
554,-0.004,-0.004,0.984
555,-0.012,0.004,0.980
556,-0.012,0.004,0.984
557,-0.016,0.004,0.977
558,-0.016,-0.004,0.977
559,-0.008,-0.004,0.980
560,-0.035,-0.008,0.938
561,-0.012,0.004,0.969
562,-0.012,0.000,0.973
563,-0.004,0.000,0.973
564,-0.008,0.000,0.973
565,0.000,-0.004,0.980
566,-0.008,-0.008,0.980
567,-0.008,0.000,0.980
568,0.000,-0.004,0.969
569,-0.004,-0.004,0.984
570,0.004,-0.004,0.980
571,-0.004,-0.008,0.984
572,0.000,0.000,0.980
573,0.000,-0.004,0.992
574,0.008,-0.004,0.984
575,0.012,-0.004,0.977
576,-0.004,-0.004,0.980
577,0.004,-0.012,0.980
578,0.004,-0.008,0.980
579,0.012,0.000,0.980
580,0.016,0.039,0.938
581,0.004,-0.008,0.984
582,0.004,-0.008,0.980
583,0.000,-0.008,0.973
584,0.000,-0.004,0.980
585,-0.012,-0.008,0.977
586,0.000,-0.012,0.988
587,-0.004,-0.004,0.980
588,-0.008,-0.004,0.988
589,-0.004,0.000,0.980
590,-0.004,0.000,0.984
591,-0.004,-0.004,0.980
592,-0.004,-0.004,0.980
593,-0.008,-0.004,0.984
594,-0.008,0.000,0.980
595,-0.012,-0.004,0.984
596,-0.008,-0.004,0.980
597,-0.004,0.004,0.977
598,-0.008,0.000,0.980
599,-0.008,0.000,0.977
600,-0.020,0.000,1.051
601,0.000,0.004,0.977
602,0.000,-0.004,0.977
603,0.004,-0.008,0.977
604,0.012,-0.008,0.973
605,0.000,-0.004,0.977
606,0.004,-0.004,0.973
607,0.004,-0.004,0.984
608,0.004,-0.008,0.988
609,0.000,-0.008,0.973
610,0.000,-0.004,0.980
611,0.004,0.000,0.984
612,0.012,-0.004,0.988
613,0.012,-0.004,0.977
614,0.000,0.000,0.988
615,0.008,-0.004,0.984
616,0.012,-0.004,0.977
617,0.008,0.000,0.980
618,0.004,-0.004,0.977
619,0.004,0.000,0.984
620,0.016,-0.012,0.957
621,0.004,-0.008,0.980
622,-0.004,0.004,0.973
623,0.000,0.008,0.984
624,0.000,0.000,0.980
625,0.000,-0.004,0.980
626,0.004,-0.004,0.973
627,0.000,-0.004,0.973
628,0.008,0.000,0.973
629,0.004,0.000,0.980
630,0.000,0.000,0.977
631,0.004,0.000,0.973
632,-0.004,0.000,0.980
633,-0.004,0.012,0.984
634,0.004,0.000,0.980
635,0.000,0.000,0.988
636,0.000,-0.004,0.977
637,0.000,-0.004,0.980
638,-0.004,0.000,0.980
639,0.004,-0.004,0.973
640,0.004,0.012,1.074
641,0.012,0.004,1.000
642,0.000,-0.008,0.984
643,0.008,0.000,0.984
644,0.008,0.004,0.984
645,0.004,0.004,0.984
646,-0.004,0.000,0.988
647,0.004,0.000,0.988
648,0.008,-0.004,0.992
649,0.004,-0.004,0.980
650,0.004,0.000,0.984
651,0.000,-0.004,0.980
652,0.016,-0.004,0.977
653,0.008,-0.008,0.973
654,-0.004,-0.004,0.980
655,0.000,0.000,0.977
656,0.000,0.004,0.977
657,-0.004,0.000,0.977
658,0.000,0.000,0.973
659,-0.004,0.000,0.973
660,-0.008,0.047,0.996
661,-0.004,-0.004,0.980
662,-0.004,-0.004,0.977
663,-0.004,-0.004,0.980
664,0.000,-0.004,0.980
665,-0.004,0.000,0.980
666,-0.004,0.000,0.973
667,-0.004,-0.004,0.980
668,-0.008,0.000,0.984
669,-0.008,0.000,0.980
670,-0.012,-0.004,0.988
671,-0.004,0.000,0.977
672,-0.004,-0.004,0.980
673,0.000,-0.008,0.992
674,0.000,-0.008,0.984
675,0.000,-0.008,0.977
676,0.000,-0.004,0.984
677,0.000,0.000,0.992
678,0.000,0.004,0.988
679,0.004,0.000,0.984
680,-0.020,0.020,1.051
681,0.000,0.000,0.980
682,0.004,-0.004,0.984
683,0.008,-0.004,0.969
684,0.000,-0.008,0.988
685,0.004,-0.004,0.980
686,0.000,-0.008,0.980
687,0.004,-0.008,0.973
688,-0.004,0.000,0.980
689,0.000,0.000,0.973
690,0.000,0.000,0.980
691,0.000,0.000,0.973
692,0.000,-0.004,0.973
693,0.000,-0.004,0.980
694,-0.004,-0.004,0.977
695,-0.004,-0.004,0.973
696,0.000,-0.004,0.969
697,0.000,-0.008,0.969
698,-0.008,0.000,0.977
699,0.000,-0.004,0.980
700,0.000,-0.008,0.914
701,-0.008,0.000,0.984
702,-0.008,0.000,0.977
703,-0.008,0.004,0.977
704,0.000,-0.004,0.984
705,-0.004,0.000,0.980
706,-0.004,-0.004,0.992
707,-0.004,-0.004,0.988
708,0.000,0.000,0.984
709,0.004,-0.004,0.984
710,0.000,0.004,0.996
711,0.000,0.000,0.988
712,0.004,0.000,0.984
713,0.000,0.000,0.992
714,0.000,-0.004,0.980
715,0.004,0.000,0.980
716,0.012,-0.008,0.988
717,0.012,-0.008,0.977
718,0.008,-0.008,0.977
719,0.004,-0.004,0.980
720,0.023,0.020,0.977
721,0.008,-0.004,0.977
722,0.008,0.000,0.973
723,0.004,0.000,0.977
724,0.004,0.000,0.969
725,0.000,-0.004,0.973
726,0.000,0.004,0.977
727,0.004,0.000,0.969
728,0.000,-0.004,0.973
729,-0.004,0.000,0.969
730,0.000,0.004,0.977
731,-0.004,-0.004,0.977
732,-0.004,0.008,0.984
733,0.000,0.000,0.977
734,-0.008,0.000,0.977
735,0.000,0.004,0.980
736,-0.008,0.000,0.984
737,-0.008,0.004,0.988
738,-0.004,0.000,0.984
739,0.000,-0.012,0.980
740,0.012,0.012,0.953
741,0.004,-0.008,0.984
742,0.000,0.000,0.988
743,0.004,0.000,0.992
744,0.004,-0.004,0.992
745,0.000,-0.012,0.996
746,0.000,-0.004,0.988
747,0.000,0.004,0.988
748,0.004,-0.004,0.988
749,0.008,0.000,0.984
750,0.008,-0.008,0.980
751,0.000,-0.004,0.992
752,0.008,-0.004,0.973
753,0.008,-0.004,0.973
754,0.012,0.000,0.977
755,0.008,-0.004,0.977
756,0.004,-0.004,0.977
757,-0.004,0.004,0.973
758,0.004,0.004,0.969
759,0.008,0.000,0.969
760,-0.004,0.043,1.016
761,0.004,-0.008,0.965
762,0.000,0.000,0.977
763,0.004,0.004,0.977
764,0.004,0.000,0.973
765,-0.004,0.000,0.977
766,-0.008,0.000,0.980
767,-0.008,-0.004,0.980
768,0.000,-0.004,0.984
769,-0.004,-0.008,0.977
770,-0.008,-0.004,0.988
771,-0.012,-0.004,0.984
772,0.000,0.000,0.980
773,-0.004,-0.008,0.984
774,0.000,0.000,0.984
775,-0.008,-0.004,0.996
776,0.000,-0.004,0.988
777,-0.004,-0.012,0.984
778,-0.004,-0.008,0.984
779,-0.004,-0.008,0.988
780,0.012,0.027,0.984
781,0.000,-0.012,0.977
782,0.004,-0.008,0.984
783,0.000,-0.008,0.984
784,0.004,-0.004,0.973
785,0.000,-0.012,0.977
786,0.004,-0.004,0.984
787,0.004,0.000,0.977
788,0.000,-0.004,0.973
789,0.000,0.000,0.980
790,0.000,0.000,0.973
791,-0.004,0.000,0.973
792,0.000,0.004,0.980
793,0.000,-0.008,0.973
794,0.000,0.000,0.977
795,0.000,0.000,0.973
796,-0.004,0.004,0.977
797,0.000,-0.004,0.977
798,0.004,0.000,0.973
799,0.004,0.000,0.977
800,0.004,0.008,0.988
801,-0.008,-0.004,0.980
802,-0.008,-0.004,0.988
803,-0.004,-0.008,0.980
804,-0.004,0.000,0.980
805,-0.004,-0.004,0.977
806,-0.004,-0.004,0.980
807,0.000,-0.004,0.980
808,0.000,-0.004,0.984
809,0.000,0.000,0.980
810,-0.008,-0.004,0.977
811,0.008,-0.008,0.977
812,0.000,-0.008,0.980
813,0.000,-0.008,0.988
814,-0.008,-0.004,0.984
815,0.004,-0.004,0.992
816,-0.004,-0.004,0.980
817,0.000,0.000,0.984
818,0.000,0.000,0.977
819,0.004,-0.004,0.977
820,0.008,0.051,0.965
821,0.012,0.000,0.973
822,0.008,-0.004,0.980
823,0.000,-0.004,0.980
824,0.000,-0.004,0.980
825,0.000,-0.004,0.977
826,0.000,-0.004,0.977
827,-0.004,-0.004,0.977
828,0.000,0.000,0.980
829,0.000,0.000,0.980
830,0.000,0.000,0.973
831,0.004,0.000,0.977
832,0.000,0.000,0.977
833,0.004,0.000,0.980
834,0.000,-0.004,0.980
835,0.008,0.000,0.980
836,0.004,-0.008,0.977
837,0.004,-0.004,0.977
838,-0.004,-0.004,0.977
839,-0.004,-0.004,0.969
840,0.012,0.000,1.004
841,-0.004,0.000,0.980
842,-0.008,-0.004,0.980
843,0.000,-0.008,0.984
844,0.000,-0.004,0.984
845,0.000,-0.004,0.977
846,0.000,-0.004,0.988
847,-0.004,-0.008,0.996
848,0.000,-0.004,0.988
849,0.000,-0.004,0.988
850,0.000,0.000,0.984
851,-0.008,-0.004,0.980
852,-0.004,0.000,0.984
853,0.004,0.000,0.988
854,0.008,0.000,0.980
855,0.008,0.000,0.973
856,0.000,-0.004,0.980
857,0.000,0.000,0.980
858,0.008,0.000,0.977
859,0.000,-0.008,0.980
860,-0.004,0.012,0.996
861,0.000,0.004,0.949
862,0.000,0.000,0.973
863,0.000,0.000,0.969
864,0.004,0.000,0.973
865,0.004,-0.004,0.969
866,0.000,-0.004,0.980
867,0.000,-0.004,0.977
868,0.000,-0.004,0.980
869,0.008,-0.012,0.977
870,0.000,-0.004,0.977
871,0.000,0.000,0.977
872,0.000,0.004,0.984
873,0.000,0.000,0.973
874,0.000,-0.004,0.992
875,-0.004,0.000,0.980
876,-0.016,0.000,0.984
877,-0.004,0.000,0.984
878,0.000,-0.004,0.984
879,0.000,-0.012,0.980
880,0.012,-0.023,1.012
881,0.000,0.000,1.008
882,0.000,0.000,0.980
883,0.004,-0.004,0.984
884,-0.004,-0.004,0.988
885,-0.004,-0.004,0.992
886,0.004,0.000,0.988
887,0.000,0.000,0.980
888,0.000,-0.004,0.988
889,-0.004,-0.008,0.988
890,-0.008,-0.008,0.984
891,0.004,0.000,0.973
892,0.004,-0.012,0.977
893,0.004,-0.004,0.980
894,0.000,0.000,0.980
895,0.008,0.000,0.969
896,0.004,0.000,0.980
897,0.004,0.000,0.977
898,-0.004,-0.004,0.977
899,0.000,-0.004,0.977
900,0.020,0.004,0.906
901,0.000,-0.012,0.961
902,0.000,0.000,0.977
903,-0.004,0.000,0.973
904,-0.004,-0.004,0.980
905,0.000,0.000,0.973
906,0.004,0.000,0.973
907,0.000,0.000,0.980
908,0.000,0.000,0.984
909,-0.004,0.000,0.977
910,-0.008,-0.004,0.992
911,-0.004,-0.004,0.984
912,-0.004,-0.004,0.984
913,-0.004,-0.004,0.980
914,-0.004,-0.008,0.992
915,-0.012,0.000,0.988
916,-0.008,-0.004,0.988
917,-0.004,-0.008,0.973
918,0.000,-0.004,0.992
919,0.000,-0.004,0.984
920,-0.008,0.020,1.008
921,-0.004,-0.008,0.977
922,0.000,-0.004,0.980
923,0.008,-0.004,0.980
924,0.004,-0.008,0.977
925,0.004,0.004,0.984
926,0.004,-0.008,0.977
927,0.000,0.000,0.969
928,0.004,-0.004,0.977
929,-0.004,0.000,0.977
930,0.004,0.000,0.977
931,0.004,0.004,0.973
932,0.000,0.000,0.973
933,0.008,0.004,0.969
934,0.004,-0.004,0.965
935,0.004,0.000,0.973
