Sample,X,Y,Z
345,-0.023,-0.168,0.863
346,-0.086,-0.023,0.930
347,0.070,-0.074,0.965
348,0.234,0.137,0.824
349,-0.012,-0.094,0.949
350,-0.312,0.012,0.859
351,0.012,0.016,0.934
352,0.156,-0.016,0.965
353,0.164,0.250,0.875
354,0.023,0.168,0.984
355,-0.145,0.000,1.035
356,0.164,-0.082,0.918
357,0.141,-0.004,0.875
358,0.020,0.062,1.121
359,0.137,0.188,1.105
360,-0.023,0.086,0.867
361,0.070,-0.070,0.922
362,0.016,0.066,1.113
363,0.039,0.086,1.055
364,-0.105,0.125,1.020
365,-0.145,0.070,0.980
366,0.047,-0.074,0.973
367,0.066,0.051,0.914
368,0.027,0.047,1.086
369,0.020,-0.086,1.129
370,-0.145,-0.215,0.832
371,0.043,-0.191,0.863
372,0.234,-0.082,1.020
373,0.062,-0.039,1.023
374,-0.125,-0.039,0.898
375,-0.062,-0.215,0.812
376,0.078,-0.176,0.895
377,0.117,-0.023,0.992
378,-0.016,0.023,0.879
379,-0.172,-0.027,0.926
380,0.051,-0.074,0.793
381,-0.082,-0.074,0.859
382,0.102,0.043,0.973
383,0.164,-0.035,1.031
384,-0.176,-0.039,0.930
385,0.023,-0.188,0.855
386,0.020,-0.027,0.840
387,0.031,-0.020,1.113
388,0.051,0.113,1.035
389,-0.055,-0.082,0.957
390,-0.082,-0.129,0.973
391,0.008,0.000,0.918
392,0.020,0.094,1.051
393,-0.352,0.148,1.129
394,0.008,-0.066,0.969
395,0.109,-0.160,0.934
396,0.027,-0.020,0.934
397,0.188,0.172,1.180
398,-0.305,0.078,1.047
399,-0.031,-0.191,0.941
400,0.047,-0.289,0.820
401,0.184,-0.160,0.930
402,0.047,0.117,1.133
403,0.023,0.133,1.004
404,0.016,-0.164,0.883
405,-0.141,-0.176,0.816
406,0.020,-0.168,0.895
407,-0.051,0.117,0.992
408,0.027,0.023,1.027
409,0.016,-0.016,0.777
410,-0.035,-0.102,0.812
411,-0.051,-0.070,1.004
412,-0.020,-0.094,1.035
413,0.156,-0.098,0.816
414,-0.129,-0.023,0.824
415,-0.023,0.004,1.016
416,0.172,0.078,1.004
417,-0.156,-0.098,0.984
418,0.051,-0.113,0.906
419,-0.051,-0.078,0.914
420,0.035,0.098,0.922
421,-0.051,0.148,1.051
422,0.129,0.078,0.945
423,-0.207,-0.086,1.016
424,-0.094,-0.090,1.027
425,0.086,-0.051,0.902
426,0.156,0.160,1.039
427,0.066,0.164,1.113
428,-0.070,-0.012,1.008
429,-0.020,-0.238,0.984
430,0.082,-0.117,0.887
431,-0.062,0.086,1.016
432,-0.031,0.242,1.109
433,0.047,0.043,1.004
434,0.074,-0.102,0.703
435,0.070,-0.051,0.910
436,-0.238,0.145,1.086
437,-0.047,0.059,1.012
438,0.102,-0.098,0.801
439,0.090,-0.094,0.781
440,0.125,0.082,1.055
441,-0.129,0.117,0.953
442,0.066,-0.098,1.027
443,0.016,-0.199,0.785
444,0.027,-0.176,0.820
445,0.027,0.168,1.074
446,-0.172,0.203,1.016
447,-0.125,-0.023,0.980
448,0.004,-0.180,0.820
449,0.129,-0.199,0.863
450,0.008,0.113,1.070
451,-0.141,0.109,1.133
452,-0.090,-0.090,0.906
453,0.105,-0.172,0.891
454,0.105,-0.172,0.891
455,0.086,-0.180,0.980
456,0.023,-0.027,1.129
457,0.086,-0.020,1.027
458,-0.070,-0.055,0.969
459,0.191,-0.125,0.961
460,0.133,0.094,0.875
461,-0.117,0.094,1.180
462,-0.035,0.098,1.082
463,-0.203,-0.125,0.801
464,0.172,-0.035,0.875
465,0.219,0.203,0.996
466,0.059,0.242,1.148
467,-0.094,0.117,0.973
468,-0.082,-0.270,0.766
469,0.062,-0.238,0.871
470,0.172,0.055,1.012
471,-0.027,0.164,0.988
472,-0.191,0.098,1.020
473,-0.090,-0.195,0.805
474,0.176,-0.352,0.820
475,0.168,0.055,0.887
476,-0.043,0.113,1.121
477,-0.090,0.094,1.004
478,-0.129,-0.094,0.719
479,-0.145,-0.148,0.852
480,0.195,-0.035,1.129
481,0.336,-0.012,1.059
482,-0.316,0.008,0.930
483,-0.059,-0.133,0.906
484,0.027,-0.191,0.891
485,0.176,-0.203,1.129
486,0.297,-0.027,0.980
487,-0.160,-0.039,1.012
488,-0.141,-0.129,1.066
489,0.062,-0.105,0.820
490,0.051,-0.098,0.988
491,-0.016,0.070,1.102
492,-0.012,0.066,0.984
493,-0.289,-0.086,0.938
494,-0.250,-0.023,0.887
495,0.074,-0.066,1.020
496,0.090,-0.016,0.965
497,-0.012,0.004,1.008
498,-0.344,-0.004,0.895
499,0.098,-0.078,0.883
500,0.320,-0.113,0.902
501,0.117,0.094,1.000
502,0.129,0.078,1.000
503,-0.199,0.051,0.844
504,0.098,-0.020,0.918
505,0.082,0.055,0.938
506,0.109,0.102,0.902
507,0.113,0.070,1.020
508,-0.031,0.055,0.824
509,-0.047,-0.035,1.047
510,0.074,-0.012,0.871
511,0.293,-0.148,0.934
512,0.020,0.059,1.016
513,-0.188,0.098,1.070
514,-0.211,-0.090,0.875
515,0.129,-0.180,1.000
516,0.262,-0.203,0.980
517,-0.020,0.121,0.859
518,-0.199,0.258,1.105
519,-0.418,0.098,1.070
520,-0.148,-0.281,0.883
521,0.129,-0.223,0.797
522,0.039,-0.027,1.027
523,-0.055,0.195,1.207
524,-0.207,-0.023,0.984
525,-0.066,-0.180,0.660
526,0.262,-0.309,1.000
527,0.293,-0.133,1.035
528,-0.270,0.086,1.172
529,-0.266,0.059,0.840
530,0.062,-0.125,0.801
531,0.223,0.004,0.984
532,0.148,0.207,0.961
533,-0.012,0.031,1.062
534,-0.094,0.078,0.875
535,-0.055,-0.172,0.711
536,0.180,0.082,0.949
537,0.152,0.203,1.094
538,0.043,0.027,1.023
539,-0.254,-0.137,0.832
540,0.098,-0.266,0.859
541,0.363,-0.102,0.848
542,0.281,0.199,1.121
543,-0.273,0.320,1.109
544,-0.496,-0.066,1.004
545,-0.281,-0.277,0.691
546,0.297,-0.219,0.965
547,0.316,0.207,1.121
548,-0.117,0.324,1.254
549,-0.254,0.086,0.875
550,-0.281,-0.305,0.750
551,0.137,-0.344,1.059
552,0.184,-0.125,1.125
553,-0.004,0.039,0.992
554,-0.238,0.016,0.984
555,-0.211,0.047,0.773
556,0.184,-0.195,1.051
557,0.371,-0.191,1.039
558,0.133,-0.199,0.965
559,-0.133,-0.055,0.809
560,-0.211,0.234,0.848
561,-0.105,0.160,1.180
562,0.191,-0.062,0.953
563,0.309,-0.320,0.855
564,-0.074,-0.215,0.828
565,0.016,0.086,0.969
566,-0.121,0.340,0.965
567,-0.023,0.137,1.090
568,0.090,-0.141,0.836
569,0.027,-0.320,0.875
570,0.016,-0.066,0.891
571,-0.125,0.191,1.047
572,0.055,0.242,1.102
573,0.047,-0.074,0.859
574,0.047,-0.074,0.859
575,0.129,-0.117,0.832
576,-0.160,-0.105,1.055
577,-0.164,0.051,1.129
578,-0.133,0.098,0.910
579,-0.047,0.020,0.930
580,0.113,-0.047,0.938
581,0.273,0.082,1.094
582,-0.012,0.000,0.980
583,0.051,-0.086,0.977
584,-0.047,-0.121,0.965
585,0.059,-0.172,0.957
586,0.184,0.004,0.965
587,0.074,0.086,1.039
588,0.012,0.027,0.945
589,-0.027,-0.082,0.957
590,0.176,-0.215,0.926
591,0.125,-0.078,0.824
592,-0.055,0.035,1.055
593,-0.207,0.180,0.938
594,-0.184,0.078,0.941
595,-0.035,-0.137,0.855
596,0.289,-0.102,0.926
597,0.074,-0.074,1.023
598,-0.152,0.121,0.836
599,-0.277,0.113,0.988
600,-0.156,-0.086,0.980
601,0.168,-0.203,0.832
602,0.234,-0.074,0.887
603,0.078,0.059,1.055
604,-0.086,0.242,0.988
605,-0.211,0.105,1.023
606,0.062,-0.148,0.906
607,0.289,-0.254,0.930
608,0.113,-0.039,0.945
609,0.000,0.219,1.059
610,-0.156,0.238,1.059
611,-0.109,-0.105,1.000
612,0.145,-0.273,0.875
613,0.309,-0.336,0.910
614,0.203,0.035,1.070
615,-0.340,0.285,1.039
616,-0.254,0.152,1.035
617,-0.168,-0.195,0.891
618,0.262,-0.355,0.965
619,0.160,-0.105,0.848
620,0.000,0.137,1.102
621,-0.289,0.367,0.961
622,-0.230,0.086,1.008
623,-0.047,-0.172,0.793
624,0.238,-0.434,1.086
625,0.012,-0.199,0.785
626,0.051,0.023,1.086
627,-0.086,0.250,0.910
628,0.020,0.242,0.961
629,0.051,-0.012,0.984
630,-0.062,-0.371,0.945
631,0.047,-0.383,0.812
632,0.047,0.027,0.867
633,0.086,0.309,1.066
634,-0.184,0.418,1.008
635,-0.086,-0.031,1.039
636,-0.195,-0.488,0.777
637,0.246,-0.465,0.910
638,0.152,-0.098,0.914
639,-0.027,0.367,1.066
640,-0.238,0.395,1.000
641,-0.199,-0.039,1.004
642,0.133,-0.492,0.844
643,0.332,-0.445,0.922
644,0.188,-0.043,0.941
645,-0.207,0.422,1.145
646,-0.406,0.480,0.945
647,-0.039,0.094,1.020
648,0.242,-0.457,0.953
649,0.340,-0.387,0.902
650,0.199,0.145,0.891
651,-0.371,0.410,1.059
652,-0.340,0.402,1.047
653,0.016,-0.129,0.910
654,0.348,-0.441,0.801
655,0.379,-0.363,1.078
656,-0.090,0.055,0.863
657,-0.348,0.500,0.914
658,-0.203,0.324,1.148
659,0.195,-0.188,1.012
660,0.125,-0.434,0.730
661,0.184,-0.301,0.957
662,-0.270,0.164,0.910
663,-0.184,0.340,1.219
664,-0.031,0.184,0.879
665,0.113,-0.363,0.957
666,0.145,-0.348,0.773
667,0.012,-0.176,1.086
668,0.004,0.152,0.973
669,-0.121,0.121,1.027
670,-0.078,0.051,0.805
671,0.230,-0.137,0.945
672,0.125,-0.074,0.910
673,0.008,-0.051,1.105
674,-0.117,0.047,0.801
675,-0.090,0.000,0.887
676,0.082,0.023,0.996
677,0.246,-0.008,0.945
678,0.152,-0.047,0.895
679,-0.035,-0.012,0.992
680,-0.137,0.027,0.938
681,-0.156,-0.062,0.969
682,0.059,0.039,0.914
683,0.082,-0.094,1.035
684,-0.105,0.070,0.973
685,0.059,0.043,1.004
686,-0.293,0.039,0.859
687,0.109,-0.062,1.078
688,0.152,-0.066,1.051
689,-0.051,-0.145,0.980
690,0.047,-0.039,0.883
691,-0.133,0.094,1.027
692,-0.055,0.035,1.031
693,0.070,-0.141,0.961
694,0.078,-0.266,0.957
695,0.031,-0.234,0.910
696,-0.035,-0.023,0.938
697,-0.113,0.090,1.086
698,-0.035,0.012,0.961
699,0.008,-0.137,0.887
700,0.164,-0.277,0.945
701,0.133,-0.113,0.922
702,0.160,0.082,0.977
703,-0.023,0.281,0.969
704,-0.207,0.086,0.957
705,0.027,-0.156,0.941
706,0.164,-0.109,0.812
707,0.180,-0.016,0.984
708,0.062,0.273,0.965
709,-0.246,0.250,1.090
710,-0.172,0.082,0.797
711,0.207,-0.160,0.922
712,-0.023,-0.246,0.898
713,-0.043,0.008,0.992
714,-0.133,0.074,0.957
715,0.008,0.098,0.984
716,0.078,-0.016,0.934
717,0.195,-0.043,0.922
718,0.031,-0.133,1.062
719,-0.137,0.023,0.984
720,-0.145,-0.117,0.945
721,0.082,-0.023,0.941
722,0.215,0.051,1.086
723,0.129,0.086,1.012
724,-0.160,0.031,0.992
725,-0.180,-0.109,1.055
726,-0.070,-0.273,0.969
727,0.172,-0.258,0.918
728,0.156,-0.043,0.957
729,-0.047,0.105,1.031
730,-0.230,0.195,0.957
731,-0.301,-0.113,1.039
732,0.160,-0.387,0.859
733,0.168,-0.355,0.852
734,0.023,0.047,0.910
735,-0.039,0.422,1.070
736,-0.426,0.344,0.984
737,-0.105,-0.047,0.898
738,0.219,-0.387,0.828
739,0.352,-0.367,0.926
740,0.113,0.152,0.859
741,-0.168,0.445,1.012
742,-0.246,0.441,0.984
743,0.160,0.004,0.945
744,0.254,-0.383,0.836
745,0.160,-0.453,0.883
746,0.008,0.020,0.902
747,-0.254,0.355,1.066
748,0.074,0.316,1.012
749,-0.008,0.160,0.887
750,0.094,-0.285,1.094
751,0.172,-0.355,0.762
752,-0.109,-0.090,1.086
753,-0.293,0.188,0.992
754,0.121,0.211,1.098
755,-0.152,-0.062,0.965
756,0.336,-0.219,1.012
757,0.066,-0.359,0.895
758,-0.191,-0.027,0.988
759,-0.125,0.211,1.125
760,-0.141,0.023,0.992
761,0.020,-0.039,0.906
762,0.148,-0.199,0.965
763,0.098,-0.156,0.883
764,-0.125,0.039,1.012
765,-0.039,0.207,0.977
766,-0.199,-0.086,0.934
767,0.043,-0.199,0.934
768,0.059,-0.188,0.789
769,0.152,-0.012,0.938
770,-0.027,0.020,1.086
771,-0.145,0.090,0.934
772,0.004,-0.102,0.777
773,0.059,-0.152,0.965
774,-0.035,0.047,0.965
775,0.195,0.082,0.977
776,-0.246,0.000,0.875
777,-0.078,-0.008,1.023
778,0.121,-0.133,0.859
779,0.133,-0.059,0.910
780,0.109,0.129,1.102
781,-0.020,0.086,0.891
782,-0.109,0.086,0.848
783,0.000,-0.078,1.137
784,0.184,-0.074,0.863
785,0.020,-0.195,1.043
786,0.098,-0.047,0.938
787,0.051,0.082,1.020
788,-0.156,0.199,0.922
789,-0.094,0.156,1.113
