Sample,X,Y,Z
300,0.152,0.098,1.008
301,0.094,0.090,1.012
302,0.082,0.055,0.941
303,0.102,0.098,0.934
304,0.094,0.105,1.066
305,0.121,0.133,0.891
306,0.113,0.102,0.988
307,0.055,0.121,0.953
308,0.117,0.168,0.984
309,0.168,0.148,1.000
310,0.156,0.129,0.965
311,0.102,0.129,0.977
312,0.121,0.105,0.988
313,0.207,0.160,0.980
314,0.203,0.137,0.992
315,0.188,0.141,1.016
316,0.082,0.133,1.004
317,0.141,0.105,0.980
318,0.242,0.090,0.953
319,0.184,0.133,1.000
320,0.172,0.137,1.031
321,0.098,0.102,1.000
322,0.117,0.109,0.910
323,0.070,0.082,1.008
324,0.023,0.148,1.031
325,0.117,0.121,0.992
326,0.125,0.098,0.965
327,0.059,0.098,0.945
328,0.004,0.074,1.082
329,0.113,0.008,0.941
330,0.234,0.094,0.922
331,-0.039,0.125,0.953
332,0.109,0.113,1.020
333,0.078,0.094,0.922
334,0.188,0.074,0.879
335,0.113,0.203,1.000
336,0.137,0.176,1.062
337,0.156,0.117,0.918
338,0.164,0.145,0.906
339,0.086,0.121,0.930
340,0.148,0.219,1.117
341,0.238,0.121,0.949
342,0.246,0.164,0.887
343,0.184,0.133,1.074
344,0.078,0.156,1.027
345,0.246,0.148,1.000
346,0.168,0.047,0.844
347,0.117,0.203,1.035
348,0.062,0.129,1.016
349,0.098,0.133,1.008
350,0.094,0.090,0.887
351,0.125,0.160,0.961
352,0.055,0.141,1.113
353,0.070,0.156,0.961
354,-0.020,0.031,0.973
355,0.066,0.078,0.941
356,0.199,0.047,1.043
357,0.113,0.113,1.012
358,0.027,0.090,0.902
359,0.059,0.023,0.988
360,0.215,-0.016,1.012
361,0.195,0.047,0.977
362,0.062,0.168,0.910
363,0.031,0.031,1.004
364,0.062,0.121,0.969
365,0.242,0.000,0.941
366,0.262,0.086,0.949
367,0.133,0.176,0.984
368,0.105,0.133,1.031
369,0.109,0.145,0.926
370,0.336,0.023,1.000
371,0.137,0.168,0.949
372,-0.059,0.195,1.086
373,0.078,0.160,0.969
374,0.195,0.117,0.887
375,0.227,0.098,0.973
376,0.078,0.242,1.020
377,-0.043,0.164,1.066
378,0.176,0.172,0.930
379,0.215,0.051,0.949
380,-0.020,0.148,1.023
381,0.059,0.172,1.109
382,0.168,0.016,0.957
383,0.289,0.117,0.918
384,0.180,0.016,1.000
385,0.051,0.215,1.039
386,0.086,0.074,1.035
387,0.254,0.031,0.895
388,0.145,0.109,0.895
389,-0.004,0.152,1.027
390,0.148,0.145,1.020
391,0.176,0.039,0.953
392,0.133,0.047,0.859
393,0.066,0.102,1.023
394,0.066,0.172,0.965
395,0.277,0.117,0.965
396,0.129,0.117,0.887
397,-0.043,0.133,1.090
398,0.074,0.062,1.012
399,0.070,0.055,0.910
400,0.270,0.133,0.945
401,0.191,0.133,0.977
402,0.125,0.176,1.090
403,0.141,0.121,0.879
404,0.113,0.086,0.996
405,0.223,0.215,1.055
406,0.105,0.152,0.996
407,0.125,0.266,0.996
408,0.258,0.152,0.887
409,0.223,0.141,1.055
410,0.152,0.195,1.016
411,0.059,0.137,0.969
412,0.027,0.207,0.953
413,0.168,0.051,1.012
414,0.043,0.121,0.980
415,0.070,0.074,0.980
416,0.141,0.051,0.941
417,0.078,0.141,1.000
418,0.227,0.066,0.961
419,0.090,0.121,0.930
420,-0.016,0.047,1.059
421,0.098,0.070,0.930
422,0.145,0.059,0.945
423,0.125,0.031,0.977
424,0.164,0.176,0.945
425,0.066,0.008,1.031
426,0.148,0.172,0.945
427,0.250,0.043,0.887
428,0.051,0.180,1.094
429,0.066,0.191,0.891
430,0.180,0.105,1.082
431,0.121,0.105,0.973
432,0.293,0.023,0.926
433,0.082,0.195,0.957
434,0.133,0.219,1.055
435,0.164,0.168,1.035
