Sample,X,Y,Z
740,0.008,0.008,0.977
741,-0.016,-0.020,0.980
742,-0.008,-0.012,0.984
743,0.000,-0.020,0.977
744,-0.004,-0.016,0.980
745,-0.016,-0.020,0.977
746,-0.004,-0.012,0.969
747,0.004,-0.016,0.973
748,0.000,-0.020,0.957
749,-0.008,-0.008,0.961
750,-0.008,0.000,0.957
751,0.008,-0.008,0.957
752,0.004,-0.012,0.949
753,-0.004,-0.008,0.945
754,-0.012,-0.004,0.957
755,-0.004,0.000,0.961
756,0.004,0.000,0.949
757,0.008,-0.012,0.934
758,-0.012,-0.012,0.953
759,-0.008,-0.008,0.949
760,-0.012,0.008,0.941
761,0.008,-0.016,0.957
762,0.004,-0.016,0.957
763,0.004,-0.008,0.961
764,-0.004,-0.008,0.965
765,0.004,-0.012,0.953
766,0.008,-0.012,0.961
767,0.012,-0.016,0.973
768,-0.004,-0.016,0.980
769,0.000,-0.020,0.969
770,0.000,-0.020,0.973
771,0.004,-0.027,0.977
772,0.000,-0.031,0.977
773,-0.004,-0.027,0.980
774,0.000,-0.023,0.977
775,0.004,-0.023,0.977
776,0.004,-0.020,0.980
777,0.008,-0.020,0.977
778,0.000,-0.016,0.973
779,0.008,-0.023,0.961
780,-0.012,0.008,0.941
781,0.016,-0.020,0.980
782,0.008,-0.016,0.953
783,0.008,-0.020,0.957
784,0.000,-0.016,0.961
785,0.008,-0.012,0.957
786,0.004,-0.016,0.949
787,0.012,-0.016,0.949
788,0.004,-0.012,0.941
789,0.012,-0.012,0.949
790,0.008,-0.020,0.965
791,0.023,-0.020,0.953
792,0.023,-0.035,0.938
793,0.012,-0.023,0.945
794,0.012,-0.035,0.961
795,0.020,-0.027,0.953
796,0.008,-0.023,0.949
797,0.004,-0.023,0.957
798,0.004,-0.027,0.965
799,0.012,-0.027,0.965
800,0.016,-0.035,0.992
801,0.008,-0.035,0.957
802,0.004,-0.027,0.969
803,0.008,-0.031,0.973
804,0.008,-0.031,0.965
805,0.008,-0.027,0.961
806,0.023,-0.035,0.965
807,-0.004,-0.031,0.980
808,0.012,-0.027,0.973
809,0.012,-0.035,0.957
810,0.012,-0.031,0.969
811,-0.008,-0.031,0.973
812,-0.004,-0.020,0.969
813,0.004,-0.027,0.957
814,0.016,-0.027,0.961
815,0.004,-0.023,0.965
816,0.000,-0.023,0.961
817,-0.004,-0.020,0.953
818,0.012,-0.027,0.953
819,0.008,-0.016,0.953
820,-0.008,-0.008,0.996
821,-0.008,-0.020,0.953
822,0.008,-0.027,0.945
823,0.008,-0.020,0.953
824,0.012,-0.031,0.953
825,0.000,-0.020,0.961
826,-0.004,-0.020,0.949
827,-0.004,-0.027,0.961
828,0.004,-0.027,0.961
829,0.008,-0.023,0.949
830,0.004,-0.027,0.961
831,-0.012,-0.016,0.965
832,0.008,-0.020,0.961
833,0.012,-0.023,0.965
834,0.008,-0.027,0.965
835,-0.008,-0.023,0.973
836,0.000,-0.016,0.961
837,0.000,-0.012,0.973
838,0.012,-0.012,0.973
