Sample,X,Y,Z
402,0.219,-0.531,0.848
403,0.219,-0.531,0.848
404,0.418,-0.336,1.059
405,-0.035,-0.109,1.023
406,-0.141,-0.219,0.898
407,-0.191,-0.535,0.879
408,-0.008,-0.520,0.891
409,0.117,-0.402,0.926
410,-0.039,-0.109,0.836
411,0.051,0.141,0.820
412,-0.016,0.180,0.891
413,0.102,-0.113,0.914
414,0.082,-0.223,0.789
415,-0.137,-0.234,0.871
416,-0.191,-0.016,0.895
417,0.012,0.133,0.949
418,0.117,0.129,0.855
419,0.145,0.055,1.020
420,-0.016,-0.141,0.965
421,-0.016,-0.219,0.980
422,-0.148,-0.141,1.074
423,-0.055,-0.148,1.117
424,0.113,-0.156,1.082
425,0.152,-0.211,1.105
426,-0.047,-0.270,1.059
427,-0.172,-0.387,1.230
428,-0.070,-0.516,1.039
429,0.094,-0.652,1.137
430,0.000,-0.504,0.996
431,0.020,-0.359,1.180
432,-0.137,-0.277,1.113
433,-0.016,-0.359,1.117
434,-0.031,-0.496,0.934
435,0.023,-0.652,1.031
436,0.035,-0.527,0.891
437,0.004,-0.355,0.996
438,-0.059,-0.156,0.898
439,-0.066,-0.102,0.949
440,-0.031,-0.195,0.840
441,0.180,-0.238,0.879
442,0.109,-0.242,0.840
443,-0.133,-0.191,0.832
444,-0.211,-0.199,0.809
445,-0.012,-0.031,0.773
446,0.258,0.090,0.777
447,0.004,0.227,1.047
448,-0.059,0.035,0.922
449,-0.188,-0.402,0.812
450,0.230,-0.254,0.766
451,0.172,-0.109,1.023
452,-0.020,0.082,0.984
453,-0.211,0.188,1.062
454,-0.062,-0.172,1.086
455,-0.043,-0.367,1.012
456,0.305,-0.324,1.102
457,-0.109,-0.324,1.102
458,-0.090,-0.207,1.156
459,-0.211,-0.207,1.164
460,0.199,-0.332,1.152
461,0.207,-0.441,1.180
462,0.016,-0.484,1.105
463,-0.090,-0.629,1.090
464,-0.312,-0.430,1.074
465,0.020,-0.410,1.105
466,0.289,-0.426,1.039
467,0.145,-0.316,1.004
468,-0.031,-0.391,0.941
469,-0.141,-0.363,0.965
470,-0.141,-0.344,0.902
471,0.121,-0.297,0.852
472,0.074,-0.148,0.848
473,-0.020,-0.098,0.891
474,-0.008,-0.082,0.742
475,-0.098,-0.156,0.875
476,-0.121,-0.297,0.805
477,0.145,-0.199,0.789
478,0.242,-0.078,0.836
479,-0.047,0.008,0.852
480,-0.238,0.113,0.801
481,-0.109,-0.234,1.062
482,0.172,-0.477,0.832
483,0.230,-0.289,0.832
484,-0.020,-0.098,1.156
485,-0.258,0.121,0.824
486,0.074,-0.172,1.262
487,0.176,-0.418,0.969
488,0.047,-0.609,1.133
489,-0.133,-0.344,1.008
490,-0.117,-0.352,1.203
491,-0.086,-0.207,1.105
492,0.094,-0.410,1.195
493,0.125,-0.500,1.074
494,-0.059,-0.461,1.145
495,-0.184,-0.387,1.125
496,0.055,-0.352,1.105
497,0.172,-0.332,1.035
498,0.156,-0.336,1.066
499,-0.074,-0.457,1.012
500,-0.148,-0.309,1.020
501,-0.066,-0.273,0.875
502,-0.070,-0.238,0.988
503,0.164,-0.230,0.898
504,-0.004,-0.332,0.762
505,-0.035,-0.195,0.879
506,-0.203,0.035,0.820
507,0.027,-0.020,0.918
508,0.184,-0.207,0.840
509,0.086,-0.238,0.828
510,-0.094,-0.199,0.762
511,-0.195,0.020,0.859
512,-0.008,-0.109,0.898
513,0.008,-0.117,0.914
514,0.105,-0.301,0.902
