Sample,X,Y,Z
495,0.371,0.285,1.035
496,-0.082,0.102,1.094
497,-0.203,0.016,0.812
498,0.008,-0.176,0.988
499,0.082,-0.027,0.820
500,0.289,0.102,0.980
501,0.082,0.098,1.102
502,-0.316,0.066,0.895
503,-0.352,-0.148,0.902
504,0.297,-0.164,0.965
505,0.383,0.059,0.848
506,0.152,0.078,1.125
507,-0.520,-0.129,0.938
508,-0.258,-0.062,0.938
509,-0.004,-0.184,0.898
510,0.223,-0.004,1.031
511,0.188,0.004,0.996
512,-0.160,-0.023,1.051
513,-0.344,-0.023,0.906
514,0.105,-0.062,1.152
515,0.004,-0.035,0.887
516,0.242,-0.078,0.977
517,0.125,-0.062,0.969
518,0.051,0.062,1.098
519,-0.184,0.094,0.973
520,-0.188,-0.117,0.906
521,0.227,-0.176,1.035
522,0.234,-0.035,0.832
523,0.352,0.039,1.051
524,-0.062,0.055,0.965
525,-0.297,0.059,0.980
526,-0.492,-0.164,0.836
527,0.133,-0.215,0.945
528,0.461,-0.078,0.871
529,-0.078,0.023,1.004
530,-0.133,0.090,0.934
531,-0.188,-0.004,1.004
532,-0.406,0.070,0.789
533,0.000,-0.090,1.098
534,0.055,-0.156,0.914
535,0.121,0.016,0.898
536,-0.090,-0.113,1.035
537,-0.004,0.008,0.914
538,-0.160,0.027,1.027
539,-0.160,-0.004,0.918
540,-0.262,0.051,0.910
541,0.258,0.062,1.121
542,0.285,-0.102,0.941
543,0.129,-0.051,0.926
544,-0.066,-0.133,0.992
545,-0.070,0.113,0.855
546,0.094,0.094,1.082
547,0.316,0.039,1.051
548,0.258,-0.039,0.957
549,-0.395,-0.176,0.988
550,-0.285,-0.055,0.855
551,0.379,0.047,1.004
552,0.418,0.168,0.992
553,0.227,0.027,1.121
554,-0.410,-0.254,0.918
555,-0.504,-0.047,0.707
556,-0.016,0.090,1.066
557,0.391,0.211,1.023
558,0.418,0.090,1.055
559,-0.250,-0.172,0.914
560,-0.414,-0.293,0.871
561,-0.109,-0.148,0.840
562,0.406,0.199,0.965
563,0.211,0.008,1.109
564,-0.102,0.027,0.957
565,-0.262,-0.168,0.914
566,-0.031,-0.090,0.746
567,0.199,-0.051,1.156
568,0.152,-0.016,0.898
569,-0.223,-0.121,0.859
570,0.082,-0.023,0.930
571,0.180,0.133,1.152
572,0.137,-0.012,0.840
573,-0.160,0.008,0.852
574,-0.141,0.012,1.000
575,0.059,-0.062,0.988
576,0.176,0.070,0.906
577,0.039,-0.031,1.027
578,-0.641,-0.094,0.898
579,-0.754,0.008,0.902
580,-0.613,0.094,0.988
581,-0.574,0.078,0.957
582,-0.461,-0.105,1.113
583,-1.078,-0.203,0.809
584,-1.105,-0.039,0.891
585,-1.367,0.199,0.984
586,-0.977,0.117,1.098
587,-0.844,-0.012,0.863
588,-0.906,-0.191,1.082
589,-0.902,-0.234,0.895
590,-0.875,0.086,0.824
591,-0.562,0.062,1.133
592,-0.730,-0.082,1.027
593,-0.660,-0.211,0.953
594,-0.660,-0.211,0.953
595,-0.379,-0.191,0.887
596,-0.336,-0.020,0.977
597,-0.188,0.062,1.004
598,-0.180,0.164,1.066
599,-0.375,-0.148,0.992
600,-0.410,-0.141,1.020
601,-0.379,0.062,0.773
602,0.121,0.246,0.949
603,-0.301,0.285,1.090
604,-0.453,0.152,1.055
605,-0.781,-0.219,0.848
606,-0.695,-0.070,0.742
607,-0.578,-0.004,0.965
608,-0.500,0.316,0.828
609,-0.609,0.078,1.164
610,-1.102,-0.113,0.773
611,-1.055,-0.309,0.863
612,-0.984,-0.059,0.773
613,-0.816,0.125,0.898
614,-0.492,0.105,1.062
615,-0.809,-0.059,1.090
616,-0.984,-0.320,0.840
617,-0.832,-0.125,0.734
618,-0.727,0.113,1.152
619,-0.414,0.090,1.023
620,-0.469,-0.137,1.105
621,-0.527,-0.160,0.844
622,-0.363,-0.035,1.078
623,-0.395,-0.043,1.031
624,-0.391,-0.062,0.992
625,-0.449,0.102,1.043
626,-0.520,-0.168,1.035
627,-0.293,-0.055,1.023
628,-0.328,-0.004,0.918
629,-0.422,-0.062,1.004
630,-0.777,0.043,0.922
631,-0.617,0.016,0.996
632,-0.738,0.047,0.938
633,-0.660,-0.133,0.992
634,-0.809,-0.125,0.836
635,-0.910,0.055,0.805
636,-0.746,0.148,1.074
637,-0.852,0.047,0.957
638,-0.711,-0.098,0.820
639,-0.891,-0.051,0.789
640,-0.836,0.039,1.039
641,-0.855,0.004,0.895
642,-0.629,-0.102,0.875
643,-0.625,-0.129,0.965
644,-0.656,-0.102,0.965
645,-0.426,0.039,0.848
646,-0.570,0.004,0.984
647,-0.574,0.027,0.992
648,-0.523,0.000,0.961
649,-0.477,-0.070,0.980
650,-0.355,-0.047,0.969
651,-0.488,-0.055,0.996
652,-0.453,-0.102,0.941
653,-0.484,-0.043,0.953
654,-0.559,0.043,1.152
655,-0.555,-0.090,0.926
656,-0.590,0.023,0.938
657,-0.637,-0.012,1.043
658,-0.707,0.035,1.000
659,-0.742,0.035,1.012
660,-0.672,0.004,0.922
661,-0.664,0.008,0.996
662,-0.754,-0.047,0.965
663,-0.730,0.012,0.914
664,-0.777,-0.078,0.973
665,-0.707,-0.023,0.980
666,-0.539,-0.086,0.965
667,-0.594,-0.094,0.883
668,-0.574,-0.020,0.945
669,-0.621,-0.004,0.977
670,-0.566,0.012,0.926
671,-0.523,-0.035,0.906
672,-0.422,0.012,0.992
673,-0.445,-0.016,0.855
674,-0.461,0.051,0.930
675,-0.535,0.055,0.934
676,-0.348,-0.039,1.008
677,-0.445,-0.039,0.887
678,-0.453,0.008,0.895
679,-0.566,0.035,0.977
680,-0.535,-0.016,0.980
681,-0.508,0.008,0.918
682,-0.469,-0.016,0.934
683,-0.457,-0.043,1.031
684,-0.723,-0.031,0.926
685,-0.707,0.047,0.887
686,-0.637,0.039,1.066
687,-0.586,-0.008,1.043
688,-0.676,-0.105,0.898
689,-0.727,0.023,0.883
690,-0.676,0.035,1.090
691,-0.496,0.062,1.062
692,-0.629,-0.152,0.879
693,-0.695,-0.051,0.930
694,-0.738,0.008,1.004
695,-0.512,0.105,0.969
696,-0.430,0.008,0.965
697,-0.402,-0.109,1.000
698,-0.566,-0.148,0.930
699,-0.594,-0.066,0.871
700,-0.531,0.082,0.965
701,-0.359,0.090,0.992
702,-0.324,-0.004,0.973
703,-0.562,-0.062,0.898
704,-0.648,-0.016,0.930
705,-0.641,0.031,0.949
706,-0.480,0.062,0.887
707,-0.422,-0.008,0.984
708,-0.488,-0.016,0.984
709,-0.672,-0.062,0.906
710,-0.562,-0.035,0.902
711,-0.160,-0.027,1.000
712,0.043,-0.051,0.957
713,-0.043,-0.094,0.945
714,-0.258,-0.051,1.004
715,-0.199,0.000,1.004
716,0.090,0.012,0.945
717,0.395,-0.027,0.984
718,0.355,-0.074,1.016
719,0.125,-0.043,1.012
720,0.082,0.000,0.969
721,0.164,0.047,0.934
722,0.172,0.012,0.980
723,0.000,-0.020,0.984
724,-0.156,-0.047,0.965
725,-0.055,0.000,0.961
726,0.105,-0.008,1.008
727,0.035,-0.047,0.910
728,-0.156,-0.086,0.922
729,-0.262,-0.031,0.953
730,-0.188,-0.008,0.953
731,-0.004,0.004,0.883
732,0.066,-0.035,0.938
733,-0.062,-0.051,0.945
734,-0.082,-0.031,0.902
735,0.027,-0.016,0.941
736,0.102,0.004,0.945
737,0.039,-0.035,0.969
738,-0.086,-0.020,0.949
739,-0.055,-0.027,0.969
740,0.047,-0.012,0.949
741,0.098,-0.020,0.961
742,-0.020,-0.035,0.984
743,-0.121,-0.039,1.004
744,-0.090,-0.027,0.988
745,-0.008,-0.035,0.957
746,0.066,-0.043,1.008
747,0.043,-0.039,1.012
748,-0.012,-0.055,1.000
749,-0.031,-0.043,0.992
750,0.000,-0.035,0.988
751,0.051,-0.043,0.973
752,0.059,-0.035,0.977
753,0.023,-0.031,0.973
754,0.004,-0.023,0.945
755,0.000,-0.031,0.945
756,0.008,-0.016,0.949
757,0.023,-0.023,0.938
758,0.016,-0.016,0.934
759,0.000,-0.008,0.918
760,0.023,0.000,0.926
761,0.035,-0.023,0.949
762,0.055,-0.016,0.910
763,0.047,-0.004,0.926
764,0.035,-0.008,0.934
765,0.031,-0.008,0.918
766,0.047,-0.027,0.934
767,0.055,-0.027,0.953
768,0.020,-0.023,0.941
769,0.000,-0.027,0.949
770,0.016,-0.023,0.957
771,0.043,-0.031,0.969
772,0.027,-0.020,0.969
773,-0.008,-0.020,0.973
774,-0.008,-0.004,0.984
775,0.043,-0.016,0.984
776,0.086,-0.012,0.988
777,0.051,-0.008,0.973
778,0.008,-0.004,0.996
779,-0.004,-0.012,0.988
780,0.043,-0.023,0.977
781,0.062,-0.004,1.000
782,0.047,-0.004,0.988
783,0.004,-0.020,0.984
