Sample,X,Y,Z
350,-0.059,-0.008,1.008
351,0.191,0.020,0.840
352,0.305,0.047,0.953
353,0.141,0.215,1.121
354,0.133,0.152,1.039
355,0.211,-0.062,0.898
356,0.125,0.035,0.875
357,0.121,0.109,0.957
358,0.031,0.207,1.133
359,0.125,0.164,0.988
360,0.301,0.000,0.828
361,0.137,0.129,0.965
362,-0.129,0.211,1.047
363,0.035,0.180,1.090
364,0.379,0.086,0.852
365,0.191,0.125,0.898
366,-0.020,0.234,1.152
367,-0.031,0.129,0.992
368,0.141,0.059,0.984
369,0.383,0.023,0.871
370,0.211,0.164,1.008
371,-0.105,0.211,1.062
372,0.109,0.086,0.969
373,0.207,-0.004,0.859
374,0.207,-0.004,0.859
375,0.281,0.059,0.988
376,0.074,0.223,1.020
377,-0.066,0.191,1.047
378,0.160,0.066,0.949
379,0.258,0.035,0.906
380,0.156,0.098,1.031
381,0.004,0.184,1.094
382,0.043,0.145,0.957
383,0.320,0.094,0.914
384,0.172,0.055,1.043
385,-0.023,0.121,1.035
386,0.020,0.039,0.977
387,0.086,0.102,0.887
388,0.328,0.133,0.980
389,0.254,0.074,1.023
390,0.031,0.133,1.016
391,0.176,0.094,0.910
392,0.133,0.133,0.941
393,0.070,0.234,1.039
394,0.125,0.148,0.984
395,0.180,0.129,0.895
396,0.125,0.184,0.969
397,0.094,0.199,1.004
398,0.121,0.195,1.004
399,0.188,0.133,0.926
400,0.102,0.145,0.973
401,0.020,0.148,1.008
402,0.152,0.113,0.969
403,0.137,0.121,0.953
404,0.215,0.133,0.902
405,0.176,0.125,1.039
406,0.051,0.078,1.102
407,0.152,0.012,0.891
408,0.133,0.027,0.898
409,0.039,0.125,1.031
410,0.121,0.148,1.082
411,0.066,0.035,0.977
412,0.129,-0.012,0.918
413,0.191,0.090,0.965
414,0.129,0.180,0.984
415,0.074,0.227,1.078
416,0.133,0.027,0.941
417,0.086,0.031,0.918
418,0.156,0.082,0.953
419,0.168,0.254,1.000
420,0.148,0.242,1.074
421,0.137,-0.008,0.852
422,0.129,0.020,0.906
423,0.141,0.152,1.016
424,0.047,0.277,1.047
425,0.133,0.238,0.996
426,0.199,0.098,0.906
427,0.074,0.191,0.918
428,-0.031,0.125,1.082
429,0.051,0.156,1.004
430,0.297,0.133,0.883
431,0.242,0.195,0.926
432,0.070,0.207,1.105
433,0.059,0.098,1.016
434,0.059,-0.008,0.961
435,0.285,-0.039,0.895
436,0.199,0.066,1.047
437,0.039,0.191,1.020
438,0.086,0.090,1.043
439,0.074,-0.043,0.941
440,0.168,-0.055,0.965
441,0.008,0.094,1.027
442,-0.031,0.168,1.055
443,-0.055,0.059,1.039
444,0.031,-0.098,0.848
445,-0.031,-0.059,0.934
446,0.082,0.086,1.020
447,0.121,-0.023,1.117
448,-0.105,0.070,0.820
449,-0.023,-0.133,0.930
450,-0.012,-0.016,1.000
451,0.082,-0.012,1.008
452,0.055,0.039,0.941
453,0.086,0.039,0.898
454,0.133,0.039,1.023
455,0.133,0.039,1.023
456,-0.082,0.141,0.918
457,0.062,0.047,1.004
458,-0.105,0.094,0.969
459,0.008,-0.035,1.012
460,0.055,0.102,0.945
461,-0.059,0.078,1.027
462,0.082,0.031,1.133
463,0.039,-0.059,0.988
464,0.109,-0.223,1.027
465,-0.086,0.012,0.930
466,-0.047,-0.082,1.004
467,0.027,0.125,1.066
468,-0.062,-0.109,1.016
469,-0.027,-0.180,0.941
470,0.070,-0.043,0.793
471,0.074,0.004,1.129
472,-0.141,0.266,1.016
473,-0.098,-0.121,0.953
474,-0.090,-0.047,0.816
475,0.020,-0.027,0.969
476,-0.023,0.090,1.090
477,-0.043,0.098,1.012
478,0.152,-0.168,0.883
479,0.055,0.004,0.840
480,0.090,-0.055,1.059
481,-0.184,0.121,1.074
482,-0.008,-0.035,0.898
483,0.164,-0.051,0.840
484,0.059,0.082,1.004
485,-0.082,0.074,1.148
486,-0.160,0.016,0.941
487,0.086,-0.117,0.809
488,0.133,0.051,0.969
489,-0.094,0.188,1.164
490,-0.074,0.137,1.102
491,-0.125,-0.125,0.855
492,-0.047,-0.211,0.898
493,0.156,-0.039,1.062
494,0.016,-0.016,1.016
495,-0.020,0.078,1.094
496,-0.051,-0.188,0.910
497,-0.031,-0.234,0.867
498,-0.047,0.023,1.039
499,-0.062,-0.035,1.016
500,0.066,0.191,1.051
501,-0.031,-0.090,0.930
502,-0.152,-0.062,0.914
503,0.055,0.012,0.980
504,0.145,-0.094,1.125
505,-0.109,0.035,0.980
506,-0.012,-0.027,0.844
507,0.027,-0.047,0.965
508,0.055,0.023,1.066
509,0.055,-0.125,0.984
510,-0.105,-0.055,0.836
511,0.102,0.020,0.855
512,-0.016,0.078,1.062
513,-0.012,0.129,1.008
514,0.012,0.027,0.984
515,0.012,0.027,0.984
516,-0.062,-0.211,0.875
517,0.078,-0.082,0.988
518,-0.027,0.137,0.918
519,0.012,0.148,1.102
520,0.012,0.105,1.172
521,-0.090,-0.285,0.816
522,0.078,-0.035,0.973
523,-0.047,-0.020,0.992
524,0.023,0.207,1.215
525,0.012,0.121,0.988
526,-0.086,-0.270,0.844
527,-0.039,-0.012,0.938
528,0.035,-0.078,1.062
529,-0.086,0.203,1.047
530,0.016,0.004,1.016
531,0.141,-0.105,0.820
532,-0.105,-0.109,0.965
533,0.215,0.047,1.086
534,-0.023,-0.090,1.043
535,0.203,0.039,0.941
536,-0.035,0.008,0.809
537,-0.066,0.008,1.109
538,0.070,0.152,1.020
539,0.020,-0.148,0.977
540,0.137,0.035,0.781
541,0.090,0.172,0.957
542,-0.152,0.164,1.102
543,-0.137,0.156,1.008
544,0.047,-0.227,0.793
545,0.008,-0.074,0.902
546,0.070,0.164,1.039
547,-0.172,0.160,1.059
548,-0.035,0.090,1.082
549,0.137,-0.223,0.828
550,-0.031,-0.098,0.977
551,-0.082,0.125,1.078
552,-0.066,0.141,1.137
553,-0.066,-0.047,1.023
554,0.180,-0.047,0.801
555,-0.016,-0.109,1.008
556,-0.102,0.105,1.164
557,0.055,-0.059,0.992
558,-0.016,-0.152,0.875
559,0.152,-0.113,0.988
560,0.117,-0.168,1.004
561,-0.055,0.012,1.055
562,-0.008,-0.160,0.980
563,0.113,-0.145,0.785
564,0.082,0.008,1.082
565,-0.090,0.148,0.957
566,-0.145,0.105,1.062
567,-0.090,-0.062,0.941
568,0.117,-0.070,0.805
569,-0.113,0.125,0.957
570,-0.059,0.277,1.027
571,-0.090,0.172,1.031
572,-0.027,-0.121,0.895
573,0.188,-0.062,0.824
574,-0.105,-0.086,1.004
575,0.117,0.141,1.086
576,-0.004,0.004,0.887
577,0.066,-0.074,0.996
578,0.117,0.039,0.875
579,0.105,-0.102,1.113
580,0.012,0.090,1.043
581,-0.133,-0.043,0.941
582,0.020,0.062,0.957
583,0.066,0.098,1.102
584,0.016,-0.070,1.094
585,-0.094,-0.098,1.027
586,0.039,-0.211,0.855
587,0.062,-0.078,1.047
588,-0.059,0.148,1.109
589,-0.207,-0.125,1.039
590,-0.039,-0.195,0.949
591,0.215,-0.336,0.832
592,0.109,0.016,1.043
593,-0.375,0.230,1.039
594,-0.109,0.004,0.980
595,0.031,-0.191,0.836
596,0.164,-0.180,0.906
597,-0.188,0.117,0.922
598,-0.164,0.195,1.172
599,-0.199,0.023,0.941
600,0.023,-0.086,0.770
601,0.133,-0.094,0.961
602,0.211,0.023,1.145
603,0.008,0.129,1.004
604,-0.266,0.066,0.887
605,-0.012,0.004,0.855
606,0.293,-0.012,1.031
607,0.203,0.145,1.094
608,-0.230,0.113,0.992
609,-0.031,-0.039,0.883
610,0.195,-0.016,0.922
611,0.117,0.141,1.125
612,0.008,0.074,1.012
613,-0.137,-0.023,1.027
614,0.070,-0.141,0.824
615,0.137,0.086,1.059
616,0.031,0.137,1.156
617,0.102,0.035,1.043
618,-0.094,-0.199,0.918
619,-0.082,-0.062,0.863
620,-0.012,0.078,1.070
621,-0.012,0.113,1.176
622,0.039,0.012,1.008
623,-0.270,-0.098,0.727
624,-0.090,-0.090,0.938
625,0.105,0.129,1.027
626,-0.012,0.082,1.125
627,-0.285,-0.062,0.914
628,-0.199,-0.219,0.727
629,0.207,-0.215,0.988
630,0.258,0.148,1.062
631,-0.004,0.113,1.113
632,-0.246,-0.051,0.887
633,0.047,-0.332,0.840
634,0.023,-0.094,0.910
635,0.195,0.117,1.047
636,0.137,0.254,1.148
637,-0.016,0.059,0.926
638,-0.148,-0.051,0.848
639,-0.016,-0.086,0.926
640,0.391,-0.023,1.113
641,0.094,0.129,1.117
642,-0.168,0.160,0.969
643,-0.266,0.020,0.930
644,0.098,-0.191,1.020
645,0.309,-0.070,1.031
646,0.113,-0.008,1.023
647,-0.141,0.102,1.031
648,-0.305,0.176,0.883
649,-0.129,0.051,1.098
650,-0.020,-0.023,0.977
651,0.168,-0.203,1.023
652,-0.035,-0.023,0.941
653,-0.266,0.109,0.961
654,-0.102,0.145,1.020
655,0.121,-0.090,1.055
656,0.277,-0.254,0.914
657,-0.039,-0.211,0.914
658,-0.117,-0.031,0.973
659,0.039,0.125,0.977
660,0.039,0.062,1.086
661,0.012,-0.102,0.906
662,0.141,-0.320,0.875
663,-0.066,-0.172,0.918
664,0.000,0.062,1.020
665,-0.051,0.238,0.992
666,-0.121,0.098,1.035
667,-0.082,-0.117,0.883
668,0.086,-0.297,0.930
669,0.086,-0.113,0.922
670,0.117,0.105,1.086
671,-0.062,0.238,1.031
672,-0.293,0.094,0.984
673,-0.008,-0.234,0.895
674,0.254,-0.219,0.930
675,0.305,0.059,1.074
676,-0.070,0.387,1.078
677,-0.426,0.211,1.051
678,-0.191,-0.020,0.844
679,0.223,-0.223,0.914
680,0.367,0.039,1.113
681,0.090,0.180,1.160
682,-0.301,0.207,1.035
683,-0.305,0.090,0.832
684,0.172,-0.133,0.965
685,0.434,-0.227,1.102
686,0.215,-0.172,1.055
687,-0.156,0.055,0.805
688,-0.234,0.133,1.023
689,0.082,0.070,0.996
690,0.129,-0.152,1.086
691,0.027,-0.207,0.867
692,0.074,-0.254,0.871
693,-0.141,0.199,0.930
694,-0.137,0.340,1.055
695,0.051,0.195,1.051
696,0.047,-0.320,0.926
697,-0.082,-0.266,0.762
698,-0.145,-0.023,0.879
699,-0.109,0.172,1.152
700,-0.023,0.293,1.047
701,-0.035,-0.180,0.863
702,0.082,-0.219,0.820
703,0.133,-0.133,1.027
704,-0.160,0.133,1.094
705,-0.109,0.113,1.066
706,0.031,0.051,0.883
707,0.000,-0.086,0.957
708,0.129,0.074,1.105
709,0.043,-0.039,1.055
710,-0.145,0.035,0.969
711,0.109,0.004,0.949
712,0.168,0.086,1.043
713,0.094,0.141,1.137
714,0.016,0.035,1.031
715,-0.117,-0.148,0.926
716,0.148,-0.055,0.918
717,0.215,0.055,0.961
718,0.086,0.168,1.129
719,-0.203,0.133,0.945
720,-0.250,-0.133,0.914
721,-0.098,-0.211,0.977
722,0.168,-0.023,0.871
723,0.023,0.148,1.117
724,-0.039,0.148,0.988
725,-0.180,-0.016,0.879
726,-0.156,-0.207,0.930
727,0.133,-0.266,0.938
728,-0.016,-0.148,0.934
729,-0.055,0.082,1.117
730,-0.125,0.016,0.863
731,-0.254,0.082,0.973
732,0.082,-0.090,1.000
733,0.250,-0.238,0.953
734,0.105,-0.152,0.957
735,0.055,0.133,0.992
736,-0.258,0.121,0.973
737,-0.121,0.164,1.109
738,0.098,-0.195,0.855
739,0.305,-0.262,1.000
740,0.188,-0.047,0.988
741,0.059,0.086,1.078
742,-0.258,0.258,0.988
743,-0.055,0.086,1.055
744,0.020,-0.125,0.949
745,0.141,-0.062,1.047
746,-0.070,0.062,0.953
747,-0.176,0.219,1.051
748,0.090,0.258,0.980
749,0.031,0.020,0.980
750,0.043,-0.047,1.074
751,-0.117,-0.172,0.871
752,-0.004,-0.066,0.965
753,-0.023,0.207,0.996
754,0.027,0.055,1.043
755,0.152,0.000,0.988
756,0.184,-0.219,0.910
757,0.129,-0.164,0.828
758,0.094,0.016,1.078
759,-0.102,0.105,0.980
760,-0.090,0.148,0.984
761,-0.121,-0.082,0.918
762,0.121,-0.168,0.875
763,0.023,0.000,0.961
764,0.039,-0.039,1.043
765,-0.109,0.016,0.891
766,-0.012,-0.039,0.953
767,-0.043,-0.020,0.941
768,0.059,0.000,1.070
769,-0.098,-0.082,1.027
770,-0.172,-0.008,0.848
771,0.098,-0.059,1.008
772,0.188,0.020,0.957
773,0.105,0.078,1.031
774,-0.129,0.137,1.039
775,-0.141,-0.039,0.980
776,-0.152,0.020,0.973
777,0.059,-0.031,1.008
778,0.215,-0.047,0.988
779,0.051,0.051,1.051
780,-0.051,0.094,0.945
781,-0.141,0.027,1.074
782,0.059,-0.078,1.055
783,0.137,-0.172,0.992
784,0.121,-0.070,0.902
785,0.160,0.117,1.023
786,-0.109,0.340,1.051
787,-0.219,0.168,1.016
788,-0.105,-0.203,0.922
789,0.160,-0.418,0.914
790,0.195,-0.062,0.887
791,-0.066,0.203,0.984
792,-0.340,0.344,1.105
793,-0.191,0.074,1.000
794,0.137,-0.520,0.852
795,0.301,-0.430,0.855
796,0.180,-0.125,0.938
797,-0.250,0.297,1.191
798,-0.363,0.734,0.793
799,-0.219,-0.125,1.254
800,0.055,-0.520,0.688
801,0.332,-0.547,1.027
802,-0.039,0.016,0.762
803,-0.074,0.363,1.375
804,-0.621,0.863,0.750
805,-0.102,-0.516,1.230
806,0.160,-0.574,0.629
807,0.391,-0.789,1.066
808,0.203,-0.059,0.840
809,-0.320,0.332,1.449
810,-0.723,0.762,0.695
811,-0.129,-0.422,1.199
812,0.500,-0.684,0.703
813,0.227,-0.328,1.160
814,-0.305,0.016,0.992
815,-0.574,0.586,1.215
816,-0.578,0.449,0.848
817,0.129,-0.484,1.039
818,0.402,-0.500,0.949
819,0.098,-0.488,0.957
820,-0.527,0.102,0.965
821,-0.570,0.410,1.141
822,-0.238,-0.047,1.039
823,0.082,-0.555,0.875
824,0.273,-0.695,0.879
825,-0.164,-0.375,0.871
826,-0.430,0.129,1.137
827,-0.328,0.410,0.922
828,-0.152,-0.129,1.051
829,0.023,-0.410,0.902
830,0.043,-0.660,0.898
831,-0.039,-0.266,0.875
832,-0.273,0.113,1.109
833,-0.160,0.270,0.996
834,-0.047,0.027,1.047
835,-0.152,-0.363,0.887
836,-0.117,-0.438,0.836
837,-0.039,-0.227,1.004
838,-0.102,0.098,1.004
839,-0.223,0.199,1.059
840,-0.160,0.016,0.941
841,-0.105,-0.141,0.949
842,-0.055,-0.312,1.008
843,-0.008,-0.277,0.941
844,-0.148,-0.047,0.961
845,-0.285,0.098,0.953
846,-0.234,0.113,1.035
847,-0.129,-0.062,1.051
848,-0.016,-0.246,0.930
849,-0.016,-0.336,0.926
850,-0.188,-0.164,1.059
851,-0.086,-0.016,0.984
852,-0.090,0.047,1.055
853,-0.188,-0.047,1.039
854,0.047,-0.234,0.957
855,-0.004,-0.285,1.016
856,-0.176,-0.250,1.059
857,-0.168,-0.250,0.961
858,-0.266,-0.148,0.957
859,-0.105,-0.023,0.961
860,-0.152,-0.070,0.988
861,-0.227,-0.145,1.086
862,-0.199,-0.402,0.945
863,-0.125,-0.492,0.824
864,-0.031,-0.203,0.871
865,-0.102,-0.008,1.031
866,-0.289,0.172,1.023
867,-0.348,-0.051,1.039
868,-0.141,-0.469,0.801
869,-0.059,-0.406,0.898
870,0.047,-0.156,0.934
871,-0.320,0.184,0.980
872,-0.363,0.227,1.094
873,-0.074,-0.043,0.941
874,0.137,-0.535,0.945
875,0.137,-0.535,0.945
876,0.152,-0.277,0.898
877,-0.145,-0.043,1.039
878,-0.383,0.133,1.062
879,-0.277,0.207,1.016
880,0.074,-0.172,0.934
881,0.109,-0.301,1.008
882,-0.004,-0.141,1.039
883,-0.273,-0.094,1.004
884,-0.355,0.102,0.996
885,-0.109,0.008,1.031
886,0.020,-0.188,1.043
887,0.109,-0.191,1.016
888,-0.184,-0.242,1.000
889,-0.375,-0.117,0.984
890,-0.258,-0.070,1.074
891,-0.062,-0.180,0.949
892,0.086,-0.164,1.004
893,-0.094,-0.215,0.996
894,-0.273,-0.113,0.922
895,-0.422,-0.031,1.027
896,-0.152,-0.203,0.949
897,0.016,-0.305,0.941
898,0.035,-0.297,0.914
899,-0.055,-0.129,0.867
900,-0.207,-0.047,1.043
901,-0.199,0.027,0.961
902,-0.027,-0.223,0.992
903,-0.027,-0.281,0.883
