Sample,X,Y,Z
322,0.035,0.129,0.996
323,-0.008,0.109,0.930
324,0.137,0.074,0.992
325,0.273,0.051,1.016
326,0.141,0.133,0.930
327,0.035,0.082,0.992
328,0.020,0.125,0.898
329,0.168,0.008,1.066
330,0.121,0.121,0.871
331,0.156,0.125,0.980
332,0.105,0.176,1.035
333,0.207,0.156,0.965
334,0.121,0.035,0.973
335,0.121,0.035,0.973
336,0.148,0.184,0.914
337,0.227,0.129,1.023
338,0.016,0.234,1.055
339,0.117,0.168,0.949
340,0.285,0.055,0.938
341,0.145,0.172,1.086
342,0.055,0.195,1.008
343,0.090,0.234,0.934
344,0.211,0.031,0.969
345,0.121,0.160,0.965
346,0.133,0.098,0.984
347,0.070,0.094,1.016
348,0.094,0.195,0.902
349,0.109,0.031,1.012
350,0.105,0.152,0.949
351,0.145,0.039,1.027
352,0.109,0.117,0.977
353,0.055,0.105,0.980
354,0.055,0.105,0.980
355,0.016,0.078,1.023
356,0.238,0.059,0.941
357,0.262,0.039,0.969
358,0.012,0.176,0.969
359,-0.008,0.078,1.047
360,0.121,0.035,0.949
361,0.242,-0.004,0.980
362,0.020,0.086,0.906
363,0.109,0.121,1.023
364,0.164,0.043,1.000
365,0.207,0.109,0.902
366,0.176,0.023,0.945
367,0.086,0.156,1.039
368,0.125,0.203,1.047
369,0.141,0.156,0.973
370,0.160,0.156,0.918
371,0.020,0.121,0.996
372,0.129,0.168,1.004
373,0.324,0.211,0.934
374,0.207,0.180,0.996
375,-0.035,0.207,0.984
376,-0.098,0.129,0.984
377,0.207,0.066,0.984
378,0.352,0.090,0.895
379,0.109,0.215,1.035
380,-0.039,0.152,1.062
381,0.047,-0.004,0.957
382,0.414,0.008,0.891
383,0.180,0.070,0.984
384,-0.098,0.262,1.102
385,-0.031,0.082,1.043
386,0.266,-0.020,0.945
387,0.328,0.012,0.824
388,0.082,0.188,1.035
389,-0.168,0.188,1.094
390,0.234,0.090,0.984
391,0.402,-0.055,0.785
392,-0.031,0.094,1.055
393,-0.145,0.203,1.078
394,0.078,0.066,0.973
395,0.367,0.074,0.816
396,0.293,0.059,0.910
397,0.027,0.238,1.137
398,0.031,0.168,1.051
399,0.145,0.062,0.820
400,0.180,0.117,0.875
401,0.199,0.230,1.105
402,0.043,0.234,1.070
403,0.281,0.145,0.945
404,0.199,0.086,0.793
405,0.008,0.168,1.090
406,0.066,0.172,1.062
407,0.191,0.125,0.945
408,0.172,0.160,0.910
409,0.098,0.152,1.070
410,-0.051,0.117,1.039
411,0.078,0.090,0.949
412,0.398,0.031,0.906
413,0.293,0.207,1.027
414,-0.066,0.164,1.137
415,-0.012,0.059,0.883
416,0.090,0.008,0.898
417,0.281,0.109,0.973
418,0.281,0.230,1.082
419,-0.051,0.145,1.031
420,-0.031,0.059,0.875
421,0.199,-0.074,0.902
422,0.250,0.098,1.004
423,0.133,0.082,1.066
424,0.027,0.219,0.871
425,0.008,-0.020,0.996
426,0.027,0.043,0.914
427,0.238,0.098,0.938
428,0.242,0.160,1.012
429,0.113,0.312,0.984
430,-0.051,0.129,1.016
431,0.125,0.055,0.902
432,0.199,0.043,0.961
433,0.156,0.254,1.000
434,0.188,0.203,1.109
435,0.051,0.246,0.988
436,-0.039,-0.039,0.953
437,0.102,0.008,0.941
438,0.324,0.191,1.027
439,0.137,0.156,1.086
440,-0.078,0.234,0.945
441,0.012,-0.016,0.945
442,0.227,-0.012,0.941
443,0.195,0.160,1.039
444,-0.012,0.156,1.008
445,-0.008,0.113,0.957
446,0.184,-0.031,0.930
447,0.145,0.031,0.914
448,0.023,0.047,1.098
449,0.016,-0.043,1.004
450,0.152,-0.051,0.875
451,0.113,0.039,0.883
452,0.055,0.070,1.117
453,0.004,0.039,1.051
454,0.121,-0.051,0.914
455,-0.168,0.000,0.879
456,-0.051,0.094,0.949
457,0.195,0.078,1.051
458,0.109,0.133,0.934
459,0.004,0.012,0.992
460,-0.145,-0.020,0.984
461,-0.051,-0.098,1.020
462,0.199,0.102,0.914
463,0.215,0.000,0.996
464,-0.016,0.113,1.090
465,-0.070,-0.059,0.969
466,-0.020,-0.129,0.914
467,0.250,0.023,1.008
468,0.098,0.074,1.027
469,-0.105,0.301,1.031
470,-0.102,0.004,0.969
471,0.098,-0.047,0.926
472,0.191,0.027,0.953
473,0.051,0.113,1.082
474,-0.039,0.203,1.016
475,0.059,-0.004,0.910
476,0.113,-0.059,0.887
477,-0.082,0.020,1.039
478,-0.035,-0.047,1.105
479,0.102,-0.066,0.926
480,0.035,-0.051,0.797
481,0.062,0.137,1.004
482,-0.195,0.090,1.059
483,-0.020,0.004,1.008
484,-0.059,-0.094,0.879
485,-0.152,-0.043,0.859
486,-0.020,0.184,1.086
487,0.031,0.059,1.004
488,0.102,-0.008,1.012
489,-0.117,-0.258,0.898
490,0.086,-0.184,0.926
491,0.070,0.059,1.102
492,0.121,0.012,1.043
493,-0.031,0.043,0.977
494,-0.219,-0.180,0.910
495,0.094,-0.117,0.906
496,0.121,0.082,1.020
497,0.102,0.129,1.109
498,-0.031,0.141,1.008
499,-0.066,-0.020,0.789
500,-0.180,0.008,0.992
501,-0.105,0.023,1.074
502,0.125,-0.020,0.992
503,0.098,-0.086,0.930
504,0.051,0.090,0.875
505,-0.090,0.035,1.047
506,-0.195,-0.055,1.066
507,-0.086,-0.145,0.992
508,0.156,-0.238,0.797
509,0.059,0.121,0.984
510,-0.191,0.211,1.195
511,-0.094,0.070,0.902
512,-0.047,-0.188,0.961
513,0.082,-0.234,0.941
514,0.078,-0.094,0.949
515,-0.160,0.230,1.047
516,0.141,0.078,1.039
517,0.043,-0.152,0.945
518,0.078,-0.199,0.945
519,0.008,-0.199,0.941
520,0.004,0.023,1.062
521,0.148,0.082,0.996
522,-0.066,0.098,0.938
523,-0.098,-0.008,0.957
524,-0.023,-0.160,0.996
525,0.078,-0.062,0.996
